tag;subject;activity;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
rHand;TestUser_02;Squat;-0.185051;-0.38159;0.623322;-0.0613753;0.616552;0.776308;-0.11594;1;2;3;7;8;9;0.992573;19.8405
lFoot;TestUser_02;Squat;0.130206;0.048918;0.077843;-0.946185;-0.0127594;-0.0376451;0.321177;1;2;3;7;8;9;0.992573;19.8405
rFoot;TestUser_02;Squat;-0.18645;0.0469341;0.0814303;-0.938327;0.0357973;0.0650728;0.337678;1;2;3;7;8;9;0.992573;19.8405
head;TestUser_02;Squat;-0.0725174;-0.200198;0.92843;0.726124;0.00539634;0.0169497;0.687334;1;2;3;7;8;9;0.992573;19.8573
hip;TestUser_02;Squat;-0.0773894;0.288535;0.555222;0.867346;0.0257369;0.0847112;0.489768;1;2;3;7;8;9;0.992573;19.8573
lHand;TestUser_02;Squat;0.0426104;-0.401657;0.676315;-0.047959;-0.507335;-0.859874;-0.0304475;1;2;3;7;8;9;0.992573;19.8573
rHand;TestUser_02;Squat;-0.185143;-0.381359;0.620596;-0.0608562;0.618334;0.775069;-0.115008;1;2;3;7;8;9;0.992573;19.8573
lFoot;TestUser_02;Squat;0.130148;0.048876;0.0778243;-0.94599;-0.0127055;-0.0375701;0.32176;1;2;3;7;8;9;0.992573;19.8573
rFoot;TestUser_02;Squat;-0.186312;0.0471052;0.0815682;-0.93817;0.0348904;0.0649211;0.338238;1;2;3;7;8;9;0.992573;19.8573
head;TestUser_02;Squat;-0.0728153;-0.200594;0.925387;0.726758;0.00460498;0.0165796;0.686678;1;2;3;7;8;9;0.992573;19.8739
hip;TestUser_02;Squat;-0.0780463;0.288921;0.552945;0.867679;0.0261714;0.0875693;0.48865;1;2;3;7;8;9;0.992573;19.8739
lHand;TestUser_02;Squat;0.0414793;-0.401473;0.674291;-0.0456708;-0.509303;-0.8588;-0.031422;1;2;3;7;8;9;0.992573;19.8739
rHand;TestUser_02;Squat;-0.185299;-0.381096;0.618317;-0.0603642;0.619836;0.773922;-0.114909;1;2;3;7;8;9;0.992573;19.8739
lFoot;TestUser_02;Squat;0.129905;0.0487557;0.07788;-0.945716;-0.0126968;-0.0375673;0.322565;1;2;3;7;8;9;0.992573;19.8739
rFoot;TestUser_02;Squat;-0.18649;0.0468758;0.0815939;-0.938064;0.0338698;0.0649626;0.338627;1;2;3;7;8;9;0.992573;19.8739
head;TestUser_02;Squat;-0.0730263;-0.200954;0.92285;0.727214;0.00414275;0.0162293;0.686206;1;2;3;7;8;9;0.992573;19.8905
hip;TestUser_02;Squat;-0.0779603;0.288763;0.550601;0.86783;0.0257009;0.0832371;0.489164;1;2;3;7;8;9;0.992573;19.8905
lHand;TestUser_02;Squat;0.04053;-0.40122;0.672305;-0.0433909;-0.51142;-0.857626;-0.0323242;1;2;3;7;8;9;0.992573;19.8905
rHand;TestUser_02;Squat;-0.18535;-0.381089;0.616532;-0.0603514;0.620567;0.773225;-0.115663;1;2;3;7;8;9;0.992573;19.8905
lFoot;TestUser_02;Squat;0.129835;0.0487293;0.0779884;-0.945559;-0.0119497;-0.0380079;0.323004;1;2;3;7;8;9;0.992573;19.8905
rFoot;TestUser_02;Squat;-0.186392;0.0467029;0.0814232;-0.937908;0.0343184;0.0643144;0.339138;1;2;3;7;8;9;0.992573;19.8905
head;TestUser_02;Squat;-0.073298;-0.201192;0.920545;0.727495;0.00401186;0.0160776;0.685913;1;2;3;7;8;9;0.992573;19.9073
hip;TestUser_02;Squat;-0.0780184;0.288333;0.54762;0.867636;0.0248584;0.0788781;0.490273;1;2;3;7;8;9;0.992573;19.9073
lHand;TestUser_02;Squat;0.0395801;-0.401078;0.670609;-0.0419126;-0.513523;-0.856378;-0.0339708;1;2;3;7;8;9;0.992573;19.9073
rHand;TestUser_02;Squat;-0.185379;-0.380984;0.614453;-0.060958;0.621088;0.772597;-0.11674;1;2;3;7;8;9;0.992573;19.9073
lFoot;TestUser_02;Squat;0.129708;0.0486608;0.078053;-0.945311;-0.011873;-0.0394074;0.323562;1;2;3;7;8;9;0.992573;19.9073
rFoot;TestUser_02;Squat;-0.186659;0.0469929;0.0819637;-0.937876;0.0341911;0.0639281;0.339312;1;2;3;7;8;9;0.992573;19.9073
head;TestUser_02;Squat;-0.0734086;-0.201542;0.918923;0.727982;0.00392922;0.01568;0.685405;1;2;3;7;8;9;0.992573;19.9241
hip;TestUser_02;Squat;-0.0776764;0.287032;0.544456;0.866709;0.0233191;0.0726912;0.492938;1;2;3;7;8;9;0.992573;19.9241
lHand;TestUser_02;Squat;0.0386513;-0.401064;0.669184;-0.0407405;-0.515292;-0.855287;-0.0360317;1;2;3;7;8;9;0.992573;19.9241
rHand;TestUser_02;Squat;-0.185155;-0.38087;0.613114;-0.0618471;0.620951;0.772417;-0.118181;1;2;3;7;8;9;0.992573;19.9241
lFoot;TestUser_02;Squat;0.129525;0.0486279;0.0780745;-0.945112;-0.011489;-0.0396773;0.324125;1;2;3;7;8;9;0.992573;19.9241
rFoot;TestUser_02;Squat;-0.186556;0.0469208;0.0819548;-0.937855;0.0341617;0.0636349;0.339427;1;2;3;7;8;9;0.992573;19.9241
head;TestUser_02;Squat;-0.0735035;-0.201937;0.917798;0.728559;0.00395215;0.0149764;0.684808;1;2;3;7;8;9;0.992573;19.9409
hip;TestUser_02;Squat;-0.0781145;0.286595;0.543363;0.86609;0.0243463;0.0731428;0.493908;1;2;3;7;8;9;0.992573;19.9409
lHand;TestUser_02;Squat;0.0376638;-0.401031;0.667595;-0.0401893;-0.516313;-0.854611;-0.038031;1;2;3;7;8;9;0.992573;19.9409
rHand;TestUser_02;Squat;-0.185089;-0.381078;0.612171;-0.0632072;0.620472;0.772608;-0.118729;1;2;3;7;8;9;0.992573;19.9409
lFoot;TestUser_02;Squat;0.129364;0.0485585;0.0781361;-0.94492;-0.0111978;-0.0402859;0.324619;1;2;3;7;8;9;0.992573;19.9409
rFoot;TestUser_02;Squat;-0.186568;0.0468116;0.08178;-0.937825;0.0346199;0.0627428;0.339632;1;2;3;7;8;9;0.992573;19.9409
head;TestUser_02;Squat;-0.0735905;-0.202183;0.917134;0.728998;0.00416418;0.0140782;0.684358;1;2;3;7;8;9;0.992573;19.9574
hip;TestUser_02;Squat;-0.0783653;0.286488;0.542342;0.866112;0.0250081;0.074582;0.493622;1;2;3;7;8;9;0.992573;19.9574
lHand;TestUser_02;Squat;0.0367314;-0.401126;0.666166;-0.0399262;-0.5163;-0.854567;-0.0394241;1;2;3;7;8;9;0.992573;19.9574
rHand;TestUser_02;Squat;-0.185151;-0.381252;0.611274;-0.0644083;0.620091;0.772867;-0.118387;1;2;3;7;8;9;0.992573;19.9574
lFoot;TestUser_02;Squat;0.129154;0.0484971;0.0781252;-0.94465;-0.0113623;-0.0413523;0.325264;1;2;3;7;8;9;0.992573;19.9574
rFoot;TestUser_02;Squat;-0.18669;0.0466308;0.0819107;-0.937804;0.034512;0.0622534;0.339791;1;2;3;7;8;9;0.992573;19.9574
head;TestUser_02;Squat;-0.0737469;-0.202411;0.916657;0.729409;0.00459865;0.0132416;0.683934;1;2;3;7;8;9;0.992573;19.9741
hip;TestUser_02;Squat;-0.078893;0.286486;0.541771;0.866537;0.0259046;0.0743186;0.492869;1;2;3;7;8;9;0.992573;19.9741
lHand;TestUser_02;Squat;0.0361236;-0.401621;0.665327;-0.0395286;-0.516034;-0.854691;-0.0406164;1;2;3;7;8;9;0.992573;19.9741
rHand;TestUser_02;Squat;-0.185042;-0.381446;0.610517;-0.0645019;0.61935;0.773596;-0.117451;1;2;3;7;8;9;0.992573;19.9741
lFoot;TestUser_02;Squat;0.12901;0.0483763;0.0780994;-0.944481;-0.0107004;-0.0416536;0.32574;1;2;3;7;8;9;0.992573;19.9741
rFoot;TestUser_02;Squat;-0.186598;0.0465342;0.0818889;-0.937755;0.0343401;0.0620517;0.33998;1;2;3;7;8;9;0.992573;19.9741
head;TestUser_02;Squat;-0.0736572;-0.202824;0.917253;0.729753;0.00560013;0.0124314;0.683575;1;2;3;7;8;9;0.992573;19.9905
hip;TestUser_02;Squat;-0.0790304;0.286392;0.542525;0.866657;0.0257183;0.0738746;0.492734;1;2;3;7;8;9;0.992573;19.9905
lHand;TestUser_02;Squat;0.0353004;-0.40199;0.664266;-0.0406475;-0.514405;-0.855608;-0.0408553;1;2;3;7;8;9;0.992573;19.9905
rHand;TestUser_02;Squat;-0.184774;-0.381998;0.610574;-0.0638929;0.618442;0.774478;-0.116753;1;2;3;7;8;9;0.992573;19.9905
lFoot;TestUser_02;Squat;0.128973;0.0483169;0.0781794;-0.944382;-0.010187;-0.0424785;0.325936;1;2;3;7;8;9;0.992573;19.9905
rFoot;TestUser_02;Squat;-0.186569;0.0463713;0.0817066;-0.937788;0.0351933;0.0610992;0.339972;1;2;3;7;8;9;0.992573;19.9905
head;TestUser_02;Squat;-0.0737166;-0.202924;0.917763;0.729856;0.00639896;0.01212;0.683464;1;2;3;7;8;9;0.992573;20.0073
hip;TestUser_02;Squat;-0.0791124;0.286137;0.542501;0.86623;0.0252379;0.0735468;0.493559;1;2;3;7;8;9;0.992573;20.0073
lHand;TestUser_02;Squat;0.034552;-0.402529;0.663331;-0.0421055;-0.512503;-0.856697;-0.0404677;1;2;3;7;8;9;0.992573;20.0073
rHand;TestUser_02;Squat;-0.184653;-0.382506;0.60994;-0.0635743;0.617392;0.775283;-0.117141;1;2;3;7;8;9;0.992573;20.0073
lFoot;TestUser_02;Squat;0.128824;0.0484484;0.0782377;-0.944135;-0.010966;-0.0432044;0.326531;1;2;3;7;8;9;0.992573;20.0073
rFoot;TestUser_02;Squat;-0.186682;0.0462768;0.0817819;-0.937688;0.035269;0.0608017;0.340295;1;2;3;7;8;9;0.992573;20.0073
head;TestUser_02;Squat;-0.073792;-0.203107;0.918717;0.729964;0.00683211;0.0119968;0.683347;1;2;3;7;8;9;0.992573;20.0242
hip;TestUser_02;Squat;-0.0793614;0.285872;0.542768;0.865893;0.0252458;0.0726874;0.494276;1;2;3;7;8;9;0.992573;20.0242
lHand;TestUser_02;Squat;0.0344968;-0.403939;0.66297;-0.0428883;-0.510466;-0.857903;-0.0398363;1;2;3;7;8;9;0.992573;20.0242
rHand;TestUser_02;Squat;-0.184604;-0.383107;0.60989;-0.0626388;0.616452;0.775982;-0.11796;1;2;3;7;8;9;0.992573;20.0242
lFoot;TestUser_02;Squat;0.128757;0.0483051;0.0781988;-0.944025;-0.0106373;-0.044138;0.326734;1;2;3;7;8;9;0.992573;20.0242
rFoot;TestUser_02;Squat;-0.186566;0.0462297;0.0818143;-0.937681;0.0346514;0.0605356;0.340424;1;2;3;7;8;9;0.992573;20.0242
head;TestUser_02;Squat;-0.0738125;-0.203307;0.920395;0.730138;0.00683557;0.0119815;0.68316;1;2;3;7;8;9;0.992573;20.0406
hip;TestUser_02;Squat;-0.0797358;0.285308;0.544503;0.865639;0.0250892;0.0713613;0.494922;1;2;3;7;8;9;0.992573;20.0406
lHand;TestUser_02;Squat;0.0338691;-0.40496;0.662212;-0.0431293;-0.508602;-0.859024;-0.0392629;1;2;3;7;8;9;0.992573;20.0406
rHand;TestUser_02;Squat;-0.184632;-0.383897;0.609835;-0.0611194;0.615704;0.776628;-0.118416;1;2;3;7;8;9;0.992573;20.0406
lFoot;TestUser_02;Squat;0.128653;0.0482629;0.0783277;-0.943885;-0.01103;-0.0455234;0.326936;1;2;3;7;8;9;0.992573;20.0406
rFoot;TestUser_02;Squat;-0.186667;0.0462492;0.0815543;-0.937766;0.0344928;0.0602091;0.340266;1;2;3;7;8;9;0.992573;20.0406
head;TestUser_02;Squat;-0.0738692;-0.203252;0.922655;0.730082;0.00681582;0.0118804;0.683222;1;2;3;7;8;9;0.992573;20.0575
hip;TestUser_02;Squat;-0.0801222;0.28505;0.54604;0.865747;0.0252617;0.0710477;0.494769;1;2;3;7;8;9;0.992573;20.0575
lHand;TestUser_02;Squat;0.0333303;-0.406181;0.661476;-0.0421421;-0.506936;-0.860067;-0.0390443;1;2;3;7;8;9;0.992573;20.0575
rHand;TestUser_02;Squat;-0.184742;-0.384732;0.609872;-0.0589468;0.614288;0.777818;-0.119055;1;2;3;7;8;9;0.992573;20.0575
lFoot;TestUser_02;Squat;0.128624;0.0483908;0.0783603;-0.94375;-0.0112765;-0.0466063;0.327166;1;2;3;7;8;9;0.992573;20.0575
rFoot;TestUser_02;Squat;-0.18662;0.0465012;0.0817207;-0.937811;0.0345978;0.06007;0.340154;1;2;3;7;8;9;0.992573;20.0575
head;TestUser_02;Squat;-0.0739506;-0.203278;0.925365;0.729966;0.00701567;0.0116139;0.683349;1;2;3;7;8;9;0.992573;20.0741
hip;TestUser_02;Squat;-0.0808918;0.285117;0.549084;0.86613;0.0260681;0.0733238;0.493723;1;2;3;7;8;9;0.992573;20.0741
lHand;TestUser_02;Squat;0.0330805;-0.407793;0.661223;-0.0392138;-0.504551;-0.861585;-0.0395112;1;2;3;7;8;9;0.992573;20.0741
rHand;TestUser_02;Squat;-0.1848;-0.385556;0.609883;-0.0562766;0.611956;0.779762;-0.119645;1;2;3;7;8;9;0.992573;20.0741
lFoot;TestUser_02;Squat;0.128479;0.0484662;0.0784109;-0.943691;-0.0113689;-0.0476846;0.327176;1;2;3;7;8;9;0.992573;20.0741
rFoot;TestUser_02;Squat;-0.186474;0.0462863;0.0817116;-0.937821;0.0352175;0.0598246;0.340106;1;2;3;7;8;9;0.992573;20.0741
head;TestUser_02;Squat;-0.0740514;-0.203264;0.928285;0.729693;0.0074728;0.011343;0.68364;1;2;3;7;8;9;0.992573;20.0907
hip;TestUser_02;Squat;-0.0815307;0.284963;0.552394;0.866126;0.0260881;0.0756439;0.49338;1;2;3;7;8;9;0.992573;20.0907
lHand;TestUser_02;Squat;0.0326501;-0.408963;0.660614;-0.0358699;-0.501375;-0.863573;-0.0397272;1;2;3;7;8;9;0.992573;20.0907
rHand;TestUser_02;Squat;-0.185029;-0.386527;0.610311;-0.0522885;0.607649;0.783253;-0.120596;1;2;3;7;8;9;0.992573;20.0907
lFoot;TestUser_02;Squat;0.12833;0.0484936;0.0785441;-0.943636;-0.0121377;-0.0490807;0.3271;1;2;3;7;8;9;0.992573;20.0907
rFoot;TestUser_02;Squat;-0.186401;0.0464303;0.0814757;-0.937924;0.0351027;0.0597107;0.339856;1;2;3;7;8;9;0.992573;20.0907
head;TestUser_02;Squat;-0.0742139;-0.20314;0.931929;0.729225;0.00797606;0.0111934;0.684136;1;2;3;7;8;9;0.992573;20.1079
hip;TestUser_02;Squat;-0.0818466;0.284552;0.555731;0.865939;0.0257534;0.0761951;0.493641;1;2;3;7;8;9;0.992573;20.1079
lHand;TestUser_02;Squat;0.0323679;-0.41034;0.660222;-0.0301861;-0.49583;-0.866971;-0.0400257;1;2;3;7;8;9;0.992573;20.1079
rHand;TestUser_02;Squat;-0.185261;-0.387762;0.610863;-0.0492725;0.602288;0.787373;-0.121923;1;2;3;7;8;9;0.992573;20.1079
lFoot;TestUser_02;Squat;0.128379;0.0486685;0.0785965;-0.943562;-0.0124104;-0.0507722;0.327047;1;2;3;7;8;9;0.992573;20.1079
rFoot;TestUser_02;Squat;-0.186494;0.0464678;0.0815866;-0.937948;0.0350716;0.0597601;0.339783;1;2;3;7;8;9;0.992573;20.1079
head;TestUser_02;Squat;-0.0743292;-0.203044;0.935806;0.728627;0.00840825;0.0111473;0.684769;1;2;3;7;8;9;0.992573;20.124
hip;TestUser_02;Squat;-0.0822881;0.284106;0.559501;0.866143;0.0257177;0.0753745;0.493411;1;2;3;7;8;9;0.992573;20.124
lHand;TestUser_02;Squat;0.0322177;-0.412247;0.66052;-0.0258415;-0.490243;-0.87026;-0.0405102;1;2;3;7;8;9;0.992573;20.124
rHand;TestUser_02;Squat;-0.18541;-0.389083;0.611063;-0.0465177;0.597424;0.791061;-0.123057;1;2;3;7;8;9;0.992573;20.124
lFoot;TestUser_02;Squat;0.128288;0.0486467;0.0786227;-0.943517;-0.0130788;-0.0521365;0.326936;1;2;3;7;8;9;0.992573;20.124
rFoot;TestUser_02;Squat;-0.186395;0.0464381;0.081568;-0.937973;0.034765;0.0597751;0.339743;1;2;3;7;8;9;0.992573;20.124
head;TestUser_02;Squat;-0.074337;-0.203004;0.940396;0.728109;0.0086762;0.0110212;0.685318;1;2;3;7;8;9;0.992573;20.1407
hip;TestUser_02;Squat;-0.0827911;0.283813;0.564091;0.866497;0.0260491;0.0757715;0.49271;1;2;3;7;8;9;0.992573;20.1407
lHand;TestUser_02;Squat;0.032024;-0.413774;0.660268;-0.0226066;-0.482931;-0.874393;-0.0412767;1;2;3;7;8;9;0.992573;20.1407
rHand;TestUser_02;Squat;-0.185449;-0.390993;0.611608;-0.0441572;0.592091;0.795092;-0.123725;1;2;3;7;8;9;0.992573;20.1407
lFoot;TestUser_02;Squat;0.128166;0.0486524;0.0787545;-0.943452;-0.0140146;-0.053913;0.326796;1;2;3;7;8;9;0.992573;20.1407
rFoot;TestUser_02;Squat;-0.186406;0.0464096;0.0813954;-0.938096;0.0347894;0.0599339;0.339373;1;2;3;7;8;9;0.992573;20.1407
head;TestUser_02;Squat;-0.0745155;-0.202835;0.945114;0.727493;0.00882886;0.0109526;0.685971;1;2;3;7;8;9;0.992573;20.1575
hip;TestUser_02;Squat;-0.0833342;0.283696;0.568655;0.86687;0.02673;0.0771542;0.491801;1;2;3;7;8;9;0.992573;20.1575
lHand;TestUser_02;Squat;0.0319282;-0.415366;0.660009;-0.0211282;-0.475153;-0.878622;-0.0425043;1;2;3;7;8;9;0.992573;20.1575
rHand;TestUser_02;Squat;-0.185688;-0.392887;0.61154;-0.0413876;0.587141;0.798803;-0.124365;1;2;3;7;8;9;0.992573;20.1575
lFoot;TestUser_02;Squat;0.128322;0.048753;0.0788102;-0.943626;-0.0136449;-0.055616;0.326022;1;2;3;7;8;9;0.992573;20.1575
rFoot;TestUser_02;Squat;-0.186675;0.0466641;0.0816629;-0.938236;0.0347369;0.0599362;0.338989;1;2;3;7;8;9;0.992573;20.1575
head;TestUser_02;Squat;-0.0746262;-0.20263;0.950518;0.727013;0.00895664;0.0107693;0.686481;1;2;3;7;8;9;0.992573;20.1742
hip;TestUser_02;Squat;-0.0839066;0.283642;0.574186;0.867251;0.0273339;0.0789588;0.49081;1;2;3;7;8;9;0.992573;20.1742
lHand;TestUser_02;Squat;0.0324975;-0.418275;0.661085;-0.0202461;-0.468317;-0.882251;-0.0436096;1;2;3;7;8;9;0.992573;20.1742
rHand;TestUser_02;Squat;-0.186178;-0.395005;0.611158;-0.0376244;0.58169;0.802947;-0.124488;1;2;3;7;8;9;0.992573;20.1742
lFoot;TestUser_02;Squat;0.128217;0.0488479;0.0788468;-0.943655;-0.0143253;-0.0571491;0.325645;1;2;3;7;8;9;0.992573;20.1742
rFoot;TestUser_02;Squat;-0.186533;0.046491;0.0816683;-0.938392;0.0353699;0.0596754;0.338537;1;2;3;7;8;9;0.992573;20.1742
head;TestUser_02;Squat;-0.0746693;-0.202439;0.956314;0.726468;0.00894519;0.0106519;0.68706;1;2;3;7;8;9;0.992573;20.1909
hip;TestUser_02;Squat;-0.0842526;0.283462;0.580086;0.867456;0.0275085;0.080387;0.490206;1;2;3;7;8;9;0.992573;20.1909
lHand;TestUser_02;Squat;0.0328424;-0.42057;0.660676;-0.0208992;-0.462244;-0.885449;-0.0432905;1;2;3;7;8;9;0.992573;20.1909
rHand;TestUser_02;Squat;-0.186517;-0.397314;0.610701;-0.0318444;0.575678;0.807607;-0.123903;1;2;3;7;8;9;0.992573;20.1909
lFoot;TestUser_02;Squat;0.127974;0.048964;0.0789004;-0.94372;-0.0151259;-0.0577352;0.325315;1;2;3;7;8;9;0.992573;20.1909
rFoot;TestUser_02;Squat;-0.186563;0.0466115;0.0814393;-0.938616;0.0354457;0.0596439;0.337914;1;2;3;7;8;9;0.992573;20.1909
head;TestUser_02;Squat;-0.074791;-0.202136;0.962449;0.725941;0.00899417;0.0105331;0.687617;1;2;3;7;8;9;0.992573;20.208
hip;TestUser_02;Squat;-0.0846552;0.283171;0.585981;0.867458;0.0278298;0.0811694;0.490055;1;2;3;7;8;9;0.992573;20.208
lHand;TestUser_02;Squat;0.0332401;-0.422536;0.660238;-0.0194383;-0.457267;-0.888139;-0.0416866;1;2;3;7;8;9;0.992573;20.208
rHand;TestUser_02;Squat;-0.187108;-0.399436;0.609843;-0.0233285;0.567142;0.814052;-0.122985;1;2;3;7;8;9;0.992573;20.208
lFoot;TestUser_02;Squat;0.128108;0.049075;0.0789762;-0.943879;-0.0150591;-0.0592865;0.324576;1;2;3;7;8;9;0.992573;20.208
rFoot;TestUser_02;Squat;-0.186707;0.0466933;0.0815589;-0.938782;0.0354534;0.0593995;0.337496;1;2;3;7;8;9;0.992573;20.208
head;TestUser_02;Squat;-0.0748161;-0.201801;0.969229;0.725325;0.0088879;0.0103483;0.688271;1;2;3;7;8;9;0.992573;20.2244
hip;TestUser_02;Squat;-0.0850866;0.282885;0.592199;0.867334;0.0283982;0.0821405;0.49008;1;2;3;7;8;9;0.992573;20.2244
lHand;TestUser_02;Squat;0.0347928;-0.425701;0.660759;-0.0140289;-0.452231;-0.89105;-0.0363373;1;2;3;7;8;9;0.992573;20.2244
rHand;TestUser_02;Squat;-0.187772;-0.401342;0.609053;-0.0132644;0.55603;0.821937;-0.122778;1;2;3;7;8;9;0.992573;20.2244
lFoot;TestUser_02;Squat;0.128102;0.0492247;0.0789174;-0.944054;-0.0152454;-0.0610037;0.323742;1;2;3;7;8;9;0.992573;20.2244
rFoot;TestUser_02;Squat;-0.18679;0.0466795;0.0815377;-0.938997;0.0350946;0.0590444;0.336996;1;2;3;7;8;9;0.992573;20.2244
head;TestUser_02;Squat;-0.0749294;-0.201322;0.97621;0.724642;0.00871272;0.0100995;0.688996;1;2;3;7;8;9;0.992573;20.2412
hip;TestUser_02;Squat;-0.0855519;0.282763;0.59862;0.867368;0.0288971;0.0838555;0.489699;1;2;3;7;8;9;0.992573;20.2412
lHand;TestUser_02;Squat;0.0358906;-0.427647;0.660313;-0.00550005;-0.446173;-0.894431;-0.0298604;1;2;3;7;8;9;0.992573;20.2412
rHand;TestUser_02;Squat;-0.188666;-0.403067;0.608194;-0.00342096;0.54378;0.830075;-0.123559;1;2;3;7;8;9;0.992573;20.2412
lFoot;TestUser_02;Squat;0.128028;0.0493298;0.0789714;-0.944163;-0.0160511;-0.0621483;0.323167;1;2;3;7;8;9;0.992573;20.2412
rFoot;TestUser_02;Squat;-0.186999;0.046806;0.0812459;-0.939246;0.0348612;0.0584734;0.336425;1;2;3;7;8;9;0.992573;20.2412
head;TestUser_02;Squat;-0.0750184;-0.200991;0.983865;0.723994;0.00853715;0.00984092;0.689683;1;2;3;7;8;9;0.992573;20.2578
hip;TestUser_02;Squat;-0.0859126;0.282744;0.606165;0.867314;0.0292425;0.086992;0.489228;1;2;3;7;8;9;0.992573;20.2578
lHand;TestUser_02;Squat;0.037268;-0.429737;0.659507;0.00321729;-0.438916;-0.89817;-0.0251806;1;2;3;7;8;9;0.992573;20.2578
rHand;TestUser_02;Squat;-0.189678;-0.405728;0.606831;0.00535508;0.527439;0.84;-0.127198;1;2;3;7;8;9;0.992573;20.2578
lFoot;TestUser_02;Squat;0.127893;0.0494441;0.0788834;-0.944241;-0.0171808;-0.0637689;0.322565;1;2;3;7;8;9;0.992573;20.2578
rFoot;TestUser_02;Squat;-0.186963;0.0469237;0.0812272;-0.939544;0.0339773;0.0579203;0.335781;1;2;3;7;8;9;0.992573;20.2578
head;TestUser_02;Squat;-0.0750419;-0.20053;0.991718;0.723324;0.00847332;0.00943826;0.690393;1;2;3;7;8;9;0.992573;20.2745
hip;TestUser_02;Squat;-0.0862531;0.282667;0.613992;0.867096;0.0293715;0.0898352;0.489092;1;2;3;7;8;9;0.992573;20.2745
lHand;TestUser_02;Squat;0.0395186;-0.432841;0.659333;0.0107017;-0.430659;-0.90214;-0.0236915;1;2;3;7;8;9;0.992573;20.2745
rHand;TestUser_02;Squat;-0.190892;-0.407925;0.605279;0.0104255;0.510315;0.84962;-0.132722;1;2;3;7;8;9;0.992573;20.2745
lFoot;TestUser_02;Squat;0.127882;0.0495369;0.0788663;-0.94445;-0.0176293;-0.0645748;0.321766;1;2;3;7;8;9;0.992573;20.2745
rFoot;TestUser_02;Squat;-0.18708;0.0468767;0.0811753;-0.939816;0.0335165;0.0577737;0.335088;1;2;3;7;8;9;0.992573;20.2745
head;TestUser_02;Squat;-0.0751011;-0.19999;1.00031;0.722808;0.008619;0.00910847;0.690935;1;2;3;7;8;9;0.992573;20.2911
hip;TestUser_02;Squat;-0.0863268;0.282375;0.621775;0.866789;0.0291727;0.0905221;0.489522;1;2;3;7;8;9;0.992573;20.2911
lHand;TestUser_02;Squat;0.0409262;-0.435178;0.657538;0.0183964;-0.421557;-0.906281;-0.0246279;1;2;3;7;8;9;0.992573;20.2911
rHand;TestUser_02;Squat;-0.192186;-0.410362;0.603255;0.0126182;0.493723;0.858439;-0.138419;1;2;3;7;8;9;0.992573;20.2911
lFoot;TestUser_02;Squat;0.128445;0.0488308;0.0797609;-0.9447;-0.0180282;-0.0651784;0.320887;1;2;3;7;8;9;0.992573;20.2911
rFoot;TestUser_02;Squat;-0.18716;0.0468446;0.0809709;-0.940063;0.0340002;0.0574303;0.334406;1;2;3;7;8;9;0.992573;20.2911
head;TestUser_02;Squat;-0.0751802;-0.199414;1.00943;0.722376;0.00873033;0.0087781;0.691389;1;2;3;7;8;9;0.992573;20.308
hip;TestUser_02;Squat;-0.0864236;0.281779;0.629223;0.866222;0.0293788;0.0896915;0.490665;1;2;3;7;8;9;0.992573;20.308
lHand;TestUser_02;Squat;0.0423556;-0.437435;0.655078;0.0257875;-0.411049;-0.910813;-0.0281686;1;2;3;7;8;9;0.992573;20.308
rHand;TestUser_02;Squat;-0.193151;-0.412981;0.600384;0.0155686;0.479389;0.865988;-0.14145;1;2;3;7;8;9;0.992573;20.308
lFoot;TestUser_02;Squat;0.128268;0.0488008;0.0796812;-0.944974;-0.0184858;-0.0659574;0.319893;1;2;3;7;8;9;0.992573;20.308
rFoot;TestUser_02;Squat;-0.187259;0.0468817;0.0808788;-0.940394;0.0335209;0.0570544;0.333588;1;2;3;7;8;9;0.992573;20.308
head;TestUser_02;Squat;-0.0751899;-0.19881;1.01882;0.721941;0.00888942;0.00850553;0.691845;1;2;3;7;8;9;0.992573;20.3246
hip;TestUser_02;Squat;-0.0861549;0.281218;0.637062;0.865587;0.0285617;0.0893151;0.491901;1;2;3;7;8;9;0.992573;20.3246
lHand;TestUser_02;Squat;0.0446233;-0.440562;0.654092;0.0325568;-0.401045;-0.91499;-0.0299266;1;2;3;7;8;9;0.992573;20.3246
rHand;TestUser_02;Squat;-0.19463;-0.413941;0.597538;0.0221168;0.466407;0.873105;-0.140224;1;2;3;7;8;9;0.992573;20.3246
lFoot;TestUser_02;Squat;0.128269;0.0488711;0.0797003;-0.945227;-0.0190458;-0.0666796;0.318962;1;2;3;7;8;9;0.992573;20.3246
rFoot;TestUser_02;Squat;-0.187445;0.0470954;0.0811719;-0.940718;0.0334339;0.0560434;0.332853;1;2;3;7;8;9;0.992573;20.3246
head;TestUser_02;Squat;-0.0752303;-0.198116;1.02883;0.721338;0.00940502;0.00818092;0.692472;1;2;3;7;8;9;0.992573;20.3411
hip;TestUser_02;Squat;-0.0860193;0.280615;0.645051;0.86503;0.0282524;0.0893758;0.492886;1;2;3;7;8;9;0.992573;20.3411
lHand;TestUser_02;Squat;0.0463412;-0.44106;0.651645;0.0412721;-0.380075;-0.923277;-0.0373919;1;2;3;7;8;9;0.992573;20.3411
