tag;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
rFoot;-0.13838;0.0513157;0.0705238;-0.983882;0.0359682;0.0618284;0.163892;1;2;3;7;8;9;0.958903;3.54616
head;-0.0098681;-0.00450821;1.58246;0.701069;-0.00898522;0.011344;0.712946;1;2;3;7;8;9;0.958903;3.5626
hip;0.00157151;0.0525947;0.92524;0.590846;0.00431543;0.00970973;0.806714;1;2;3;7;8;9;0.958903;3.5626
lHand;0.287754;-0.04616;0.810911;0.0683189;0.496682;-0.864424;0.0375765;1;2;3;7;8;9;0.958903;3.5626
rHand;-0.297216;-0.0434556;0.792228;0.052374;-0.485542;0.872614;0.00713686;1;2;3;7;8;9;0.958903;3.5626
lFoot;0.137349;0.0524393;0.0705395;-0.984071;-0.0421361;-0.0565835;0.163179;1;2;3;7;8;9;0.958903;3.5626
rFoot;-0.138302;0.0512343;0.0705499;-0.983869;0.0365299;0.0618718;0.163828;1;2;3;7;8;9;0.958903;3.5626
head;-0.00978605;-0.00506802;1.58248;0.701329;-0.00910538;0.01116;0.712692;1;2;3;7;8;9;0.958903;3.57951
hip;0.00181429;0.052377;0.925275;0.591299;0.00385946;0.00893325;0.806394;1;2;3;7;8;9;0.958903;3.57951
lHand;0.28948;-0.0484194;0.81167;0.0750174;0.494491;-0.865282;0.0337538;1;2;3;7;8;9;0.958903;3.57951
rHand;-0.298097;-0.045352;0.792514;0.0591623;-0.487314;0.871219;0.00171513;1;2;3;7;8;9;0.958903;3.57951
lFoot;0.137293;0.0524263;0.0705301;-0.984009;-0.0424032;-0.0561878;0.163619;1;2;3;7;8;9;0.958903;3.57951
rFoot;-0.138202;0.051214;0.0705255;-0.983844;0.0368801;0.0619113;0.163887;1;2;3;7;8;9;0.958903;3.57951
head;-0.00977117;-0.00554942;1.58245;0.701349;-0.00935586;0.0110313;0.712671;1;2;3;7;8;9;0.958903;3.59621
hip;0.0020958;0.0521444;0.925323;0.59161;0.00325856;0.00838962;0.806174;1;2;3;7;8;9;0.958903;3.59621
lHand;0.291628;-0.0511584;0.812928;0.0821785;0.492738;-0.865752;0.0304789;1;2;3;7;8;9;0.958903;3.59621
rHand;-0.299426;-0.0477172;0.793283;0.0666208;-0.48855;0.86998;-0.00386366;1;2;3;7;8;9;0.958903;3.59621
lFoot;0.137273;0.0524617;0.0705388;-0.983968;-0.0424697;-0.0560788;0.163884;1;2;3;7;8;9;0.958903;3.59621
rFoot;-0.138191;0.0512538;0.070506;-0.983825;0.0369408;0.0620791;0.163922;1;2;3;7;8;9;0.958903;3.59621
head;-0.00976586;-0.00594112;1.58242;0.701463;-0.00979337;0.0108903;0.712555;1;2;3;7;8;9;0.958903;3.61267
hip;0.00239821;0.0517992;0.92534;0.591834;0.00299373;0.00801845;0.806015;1;2;3;7;8;9;0.958903;3.61267
lHand;0.293194;-0.0537166;0.814005;0.0908722;0.491201;-0.865859;0.0274113;1;2;3;7;8;9;0.958903;3.61267
rHand;-0.300481;-0.0497153;0.793699;0.0746941;-0.489828;0.868551;-0.0103579;1;2;3;7;8;9;0.958903;3.61267
lFoot;0.137218;0.0524495;0.0705251;-0.983976;-0.0424687;-0.0557983;0.163935;1;2;3;7;8;9;0.958903;3.61267
rFoot;-0.13812;0.0511709;0.0705457;-0.98379;0.0372175;0.0622626;0.164;1;2;3;7;8;9;0.958903;3.61267
head;-0.00976128;-0.00634852;1.58251;0.701743;-0.0105488;0.0107987;0.71227;1;2;3;7;8;9;0.958903;3.62939
hip;0.00265606;0.051568;0.925397;0.592087;0.00266897;0.00765238;0.805833;1;2;3;7;8;9;0.958903;3.62939
lHand;0.29466;-0.0559056;0.815271;0.0987847;0.489527;-0.86601;0.0251292;1;2;3;7;8;9;0.958903;3.62939
rHand;-0.301817;-0.051705;0.794056;0.0798466;-0.490534;0.867647;-0.0137388;1;2;3;7;8;9;0.958903;3.62939
lFoot;0.137226;0.0524378;0.0705572;-0.983986;-0.0423069;-0.0557634;0.163924;1;2;3;7;8;9;0.958903;3.62939
rFoot;-0.138061;0.0511992;0.070603;-0.983734;0.0376479;0.0624353;0.164173;1;2;3;7;8;9;0.958903;3.62939
head;-0.00988109;-0.00670224;1.58245;0.701933;-0.0112639;0.0106305;0.712075;1;2;3;7;8;9;0.958903;3.64617
hip;0.00300508;0.0513836;0.925499;0.592584;0.00210506;0.00713285;0.805475;1;2;3;7;8;9;0.958903;3.64617
lHand;0.29655;-0.058282;0.816604;0.105914;0.487655;-0.866231;0.024887;1;2;3;7;8;9;0.958903;3.64617
rHand;-0.303449;-0.0533295;0.79453;0.0821048;-0.490704;0.867324;-0.0147867;1;2;3;7;8;9;0.958903;3.64617
lFoot;0.137314;0.0524106;0.07057;-0.983995;-0.0419855;-0.0558717;0.16392;1;2;3;7;8;9;0.958903;3.64617
rFoot;-0.137957;0.051177;0.0706943;-0.983674;0.0379096;0.0626197;0.164397;1;2;3;7;8;9;0.958903;3.64617
head;-0.00986532;-0.00704518;1.58242;0.70211;-0.0120721;0.0102841;0.711892;1;2;3;7;8;9;0.958903;3.66298
hip;0.00339039;0.0511668;0.925596;0.593206;0.00167957;0.00660763;0.805022;1;2;3;7;8;9;0.958903;3.66298
lHand;0.298487;-0.0604957;0.817833;0.112295;0.485706;-0.866504;0.0254932;1;2;3;7;8;9;0.958903;3.66298
rHand;-0.304573;-0.0544039;0.795233;0.0816957;-0.490188;0.867678;-0.0133187;1;2;3;7;8;9;0.958903;3.66298
lFoot;0.13739;0.0523865;0.0705381;-0.984036;-0.041355;-0.055669;0.163903;1;2;3;7;8;9;0.958903;3.66298
rFoot;-0.13791;0.0510972;0.0707643;-0.983617;0.0381787;0.0629276;0.164561;1;2;3;7;8;9;0.958903;3.66298
head;-0.00986306;-0.00747247;1.58247;0.702313;-0.0129019;0.00984547;0.711684;1;2;3;7;8;9;0.958903;3.6795
hip;0.00371627;0.0509824;0.925693;0.593799;0.00125898;0.00600536;0.80459;1;2;3;7;8;9;0.958903;3.6795
lHand;0.300166;-0.0626986;0.819063;0.11841;0.483875;-0.866691;0.026271;1;2;3;7;8;9;0.958903;3.6795
rHand;-0.306115;-0.0553461;0.795732;0.0777887;-0.489195;0.868655;-0.00875547;1;2;3;7;8;9;0.958903;3.6795
lFoot;0.13745;0.0524204;0.0705815;-0.98403;-0.0407978;-0.0555792;0.164111;1;2;3;7;8;9;0.958903;3.6795
rFoot;-0.137837;0.0511613;0.0708014;-0.983563;0.038537;0.0631753;0.164704;1;2;3;7;8;9;0.958903;3.6795
head;-0.00984931;-0.0079087;1.58254;0.702545;-0.0136739;0.00917552;0.711449;1;2;3;7;8;9;0.958903;3.69626
hip;0.00407112;0.0507827;0.925809;0.59447;0.000837192;0.00517648;0.804101;1;2;3;7;8;9;0.958903;3.69626
lHand;0.302044;-0.0649832;0.820254;0.123819;0.481955;-0.866989;0.0267914;1;2;3;7;8;9;0.958903;3.69626
rHand;-0.307286;-0.0561729;0.796396;0.0730469;-0.487285;0.870176;-0.00331584;1;2;3;7;8;9;0.958903;3.69626
lFoot;0.137504;0.052415;0.0706527;-0.983996;-0.0407586;-0.0553193;0.164412;1;2;3;7;8;9;0.958903;3.69626
rFoot;-0.137555;0.0511276;0.0709184;-0.983442;0.0401212;0.063687;0.164852;1;2;3;7;8;9;0.958903;3.69626
head;-0.00991919;-0.00841948;1.58255;0.702676;-0.0144484;0.00836801;0.711314;1;2;3;7;8;9;0.958903;3.71289
hip;0.00449277;0.0505753;0.925985;0.595424;0.000288881;0.00411332;0.803401;1;2;3;7;8;9;0.958903;3.71289
lHand;0.30367;-0.0672529;0.821326;0.127325;0.479579;-0.867716;0.0293526;1;2;3;7;8;9;0.958903;3.71289
rHand;-0.308765;-0.0572379;0.796851;0.0709103;-0.485308;0.871463;0.000555871;1;2;3;7;8;9;0.958903;3.71289
lFoot;0.137439;0.0524115;0.0706668;-0.983981;-0.0406275;-0.0549931;0.164641;1;2;3;7;8;9;0.958903;3.71289
rFoot;-0.137387;0.0510163;0.0710177;-0.983289;0.0415449;0.064402;0.165137;1;2;3;7;8;9;0.958903;3.71289
head;-0.00999354;-0.00883937;1.58255;0.702777;-0.0153323;0.00775387;0.711203;1;2;3;7;8;9;0.958903;3.72995
hip;0.00485248;0.0503277;0.926131;0.596346;-0.000456601;0.00281895;0.802723;1;2;3;7;8;9;0.958903;3.72995
lHand;0.305191;-0.0693067;0.822568;0.132039;0.477246;-0.868246;0.0308306;1;2;3;7;8;9;0.958903;3.72995
rHand;-0.31008;-0.0585565;0.797308;0.0696897;-0.483136;0.872756;0.00446655;1;2;3;7;8;9;0.958903;3.72995
lFoot;0.137457;0.0524431;0.0706493;-0.983961;-0.0406481;-0.054807;0.164817;1;2;3;7;8;9;0.958903;3.72995
rFoot;-0.137101;0.0510406;0.0711891;-0.983085;0.0427905;0.0649876;0.165801;1;2;3;7;8;9;0.958903;3.72995
head;-0.0100849;-0.00929537;1.58257;0.702919;-0.0164201;0.00716904;0.711044;1;2;3;7;8;9;0.958903;3.74628
hip;0.00520405;0.0501044;0.926293;0.597068;-0.00104269;0.00178445;0.802188;1;2;3;7;8;9;0.958903;3.74628
lHand;0.306608;-0.0716356;0.823757;0.13651;0.47473;-0.868898;0.0318289;1;2;3;7;8;9;0.958903;3.74628
rHand;-0.311253;-0.0599807;0.798048;0.0687375;-0.480234;0.874393;0.00932725;1;2;3;7;8;9;0.958903;3.74628
lFoot;0.137421;0.0524336;0.070661;-0.983945;-0.0408545;-0.0544681;0.164974;1;2;3;7;8;9;0.958903;3.74628
rFoot;-0.136739;0.051009;0.071404;-0.982747;0.0449629;0.0657731;0.166912;1;2;3;7;8;9;0.958903;3.74628
head;-0.0101964;-0.00962487;1.58252;0.703007;-0.0175803;0.00654765;0.710936;1;2;3;7;8;9;0.958903;3.76279
hip;0.00556027;0.0499324;0.92647;0.597832;-0.0015642;0.000962125;0.80162;1;2;3;7;8;9;0.958903;3.76279
lHand;0.307829;-0.0739293;0.82485;0.140774;0.472224;-0.869567;0.0322542;1;2;3;7;8;9;0.958903;3.76279
rHand;-0.31284;-0.0614414;0.798607;0.0681227;-0.477101;0.876084;0.014531;1;2;3;7;8;9;0.958903;3.76279
lFoot;0.137338;0.0524432;0.0706532;-0.983929;-0.0410227;-0.0541102;0.165146;1;2;3;7;8;9;0.958903;3.76279
rFoot;-0.136498;0.0509282;0.0716507;-0.982429;0.0461276;0.0667854;0.168064;1;2;3;7;8;9;0.958903;3.76279
head;-0.0103415;-0.0100572;1.58251;0.703154;-0.0187684;0.00583942;0.710766;1;2;3;7;8;9;0.958903;3.7797
hip;0.00593233;0.0500729;0.926724;0.599213;-0.00224076;-0.0002854;0.800586;1;2;3;7;8;9;0.958903;3.7797
lHand;0.309065;-0.0762432;0.825901;0.144919;0.46982;-0.870181;0.0324482;1;2;3;7;8;9;0.958903;3.7797
rHand;-0.313945;-0.0631681;0.798922;0.0690622;-0.473484;0.877883;0.0190964;1;2;3;7;8;9;0.958903;3.7797
lFoot;0.137351;0.0523712;0.0705206;-0.983921;-0.0410688;-0.0537056;0.165312;1;2;3;7;8;9;0.958903;3.7797
rFoot;-0.13601;0.0508281;0.0719291;-0.981992;0.0471825;0.0675792;0.169997;1;2;3;7;8;9;0.958903;3.7797
head;-0.0105014;-0.01046;1.58246;0.703133;-0.0200496;0.00507227;0.710758;1;2;3;7;8;9;0.958903;3.79623
hip;0.00627235;0.0504273;0.926981;0.60108;-0.00339168;-0.00267014;0.799177;1;2;3;7;8;9;0.958903;3.79623
lHand;0.310028;-0.0786361;0.82684;0.148392;0.467664;-0.870794;0.0314237;1;2;3;7;8;9;0.958903;3.79623
rHand;-0.315025;-0.0647842;0.799683;0.0695724;-0.470453;0.879386;0.022682;1;2;3;7;8;9;0.958903;3.79623
lFoot;0.137341;0.0523902;0.0705098;-0.983901;-0.0409592;-0.0533629;0.165568;1;2;3;7;8;9;0.958903;3.79623
rFoot;-0.135486;0.0506914;0.072367;-0.981428;0.0491564;0.0682587;0.172407;1;2;3;7;8;9;0.958903;3.79623
head;-0.0108272;-0.0109015;1.58238;0.702994;-0.021313;0.00426831;0.710864;1;2;3;7;8;9;0.958903;3.81282
hip;0.00658249;0.05069;0.927178;0.602634;-0.00512568;-0.00551305;0.797983;1;2;3;7;8;9;0.958903;3.81282
lHand;0.310354;-0.0811903;0.827572;0.151989;0.465798;-0.871243;0.0294518;1;2;3;7;8;9;0.958903;3.81282
rHand;-0.316305;-0.066238;0.800274;0.0705077;-0.466984;0.881076;0.0256676;1;2;3;7;8;9;0.958903;3.81282
lFoot;0.137338;0.0523847;0.0704734;-0.983896;-0.0408094;-0.0532703;0.165664;1;2;3;7;8;9;0.958903;3.81282
rFoot;-0.134951;0.0503922;0.07308;-0.980592;0.0494033;0.0693952;0.176585;1;2;3;7;8;9;0.958903;3.81282
head;-0.0110666;-0.0113762;1.58228;0.702687;-0.0226323;0.00327559;0.711132;1;2;3;7;8;9;0.958903;3.82984
hip;0.00726567;0.0505015;0.927171;0.603096;-0.00910907;-0.0104615;0.797548;1;2;3;7;8;9;0.958903;3.82984
lHand;0.310783;-0.0835697;0.828367;0.155809;0.464148;-0.871534;0.0268186;1;2;3;7;8;9;0.958903;3.82984
rHand;-0.317625;-0.0677458;0.800944;0.0717896;-0.463795;0.882579;0.0281976;1;2;3;7;8;9;0.958903;3.82984
lFoot;0.137343;0.0524777;0.0705054;-0.983847;-0.0409749;-0.0532145;0.165936;1;2;3;7;8;9;0.958903;3.82984
rFoot;-0.134292;0.0502862;0.0739105;-0.979754;0.0496362;0.0701181;0.180838;1;2;3;7;8;9;0.958903;3.82984
head;-0.0115289;-0.0116755;1.582;0.702181;-0.0241402;0.0021811;0.711586;1;2;3;7;8;9;0.958903;3.84629
hip;0.00791686;0.0500829;0.926976;0.602724;-0.0125013;-0.0139404;0.79773;1;2;3;7;8;9;0.958903;3.84629
lHand;0.31079;-0.0856585;0.828589;0.159809;0.462717;-0.871675;0.023165;1;2;3;7;8;9;0.958903;3.84629
rHand;-0.318764;-0.0691974;0.801486;0.0733007;-0.461103;0.883803;0.0300556;1;2;3;7;8;9;0.958903;3.84629
lFoot;0.137289;0.052546;0.0704508;-0.983806;-0.0411009;-0.0527393;0.166297;1;2;3;7;8;9;0.958903;3.84629
rFoot;-0.133256;0.0501121;0.0747393;-0.978756;0.0510369;0.0713276;0.18532;1;2;3;7;8;9;0.958903;3.84629
head;-0.0119391;-0.0120958;1.58173;0.70156;-0.0257446;0.000935218;0.712145;1;2;3;7;8;9;0.958903;3.86294
hip;0.008511;0.0501176;0.926883;0.602695;-0.01529;-0.0162518;0.79766;1;2;3;7;8;9;0.958903;3.86294
lHand;0.310452;-0.0884839;0.829071;0.164135;0.461781;-0.871478;0.0185701;1;2;3;7;8;9;0.958903;3.86294
rHand;-0.319925;-0.0706139;0.802075;0.0747028;-0.458574;0.884932;0.0320118;1;2;3;7;8;9;0.958903;3.86294
lFoot;0.137271;0.0525004;0.0704406;-0.983777;-0.0407577;-0.0522901;0.166697;1;2;3;7;8;9;0.958903;3.86294
rFoot;-0.132272;0.0497513;0.075605;-0.977813;0.0530322;0.0723022;0.18932;1;2;3;7;8;9;0.958903;3.86294
head;-0.0123142;-0.0125751;1.58146;0.700951;-0.0274145;-0.000640074;0.712682;1;2;3;7;8;9;0.958903;3.87966
hip;0.00894039;0.0502998;0.926732;0.603125;-0.0180542;-0.0181658;0.797236;1;2;3;7;8;9;0.958903;3.87966
lHand;0.310465;-0.090958;0.829543;0.168119;0.460848;-0.87129;0.0144579;1;2;3;7;8;9;0.958903;3.87966
rHand;-0.321046;-0.0720515;0.802718;0.0767191;-0.456695;0.885682;0.0333464;1;2;3;7;8;9;0.958903;3.87966
lFoot;0.137334;0.0525468;0.0705362;-0.983726;-0.039858;-0.0523755;0.16719;1;2;3;7;8;9;0.958903;3.87966
rFoot;-0.131002;0.0495165;0.0766121;-0.976634;0.0548661;0.0731327;0.194492;1;2;3;7;8;9;0.958903;3.87966
head;-0.0128201;-0.0130095;1.58116;0.700333;-0.0290648;-0.00249842;0.71322;1;2;3;7;8;9;0.958903;3.89687
hip;0.00919544;0.0507346;0.926649;0.604349;-0.020847;-0.0204125;0.796185;1;2;3;7;8;9;0.958903;3.89687
lHand;0.310064;-0.0932461;0.829441;0.171341;0.46039;-0.870979;0.00892872;1;2;3;7;8;9;0.958903;3.89687
rHand;-0.322062;-0.0736553;0.803271;0.0783556;-0.454948;0.886402;0.0342649;1;2;3;7;8;9;0.958903;3.89687
lFoot;0.137497;0.0524914;0.0705668;-0.983703;-0.0391369;-0.0524877;0.167454;1;2;3;7;8;9;0.958903;3.89687
rFoot;-0.129509;0.0491938;0.0776608;-0.975542;0.0566302;0.0734033;0.199304;1;2;3;7;8;9;0.958903;3.89687
head;-0.0133843;-0.0134406;1.58079;0.699633;-0.0307436;-0.00442123;0.713827;1;2;3;7;8;9;0.958903;3.91313
hip;0.00952153;0.051209;0.926559;0.60592;-0.0237774;-0.0229467;0.794839;1;2;3;7;8;9;0.958903;3.91313
lHand;0.309719;-0.0957419;0.829438;0.173602;0.46015;-0.870696;0.00364761;1;2;3;7;8;9;0.958903;3.91313
rHand;-0.322981;-0.0747977;0.803598;0.0790044;-0.452766;0.887409;0.0355831;1;2;3;7;8;9;0.958903;3.91313
lFoot;0.137611;0.0525162;0.0705997;-0.983627;-0.038842;-0.052534;0.167956;1;2;3;7;8;9;0.958903;3.91313
rFoot;-0.127153;0.0489411;0.0787847;-0.974216;0.0606148;0.0728868;0.204737;1;2;3;7;8;9;0.958903;3.91313
head;-0.0139774;-0.0139405;1.58052;0.699081;-0.0325306;-0.00673963;0.714271;1;2;3;7;8;9;0.958903;3.93052
hip;0.00968309;0.0516436;0.926349;0.60742;-0.0272942;-0.0258722;0.79349;1;2;3;7;8;9;0.958903;3.93052
lHand;0.30931;-0.0980457;0.829378;0.175624;0.460135;-0.870305;-0.000776369;1;2;3;7;8;9;0.958903;3.93052
rHand;-0.324112;-0.0758978;0.80381;0.0785421;-0.450201;0.888688;0.0371995;1;2;3;7;8;9;0.958903;3.93052
lFoot;0.137683;0.0524926;0.0706494;-0.983592;-0.0380512;-0.0525971;0.168324;1;2;3;7;8;9;0.958903;3.93052
rFoot;-0.124472;0.0481763;0.0800089;-0.972886;0.0656879;0.0710237;0.210081;1;2;3;7;8;9;0.958903;3.93052
head;-0.0147559;-0.0143711;1.58021;0.698586;-0.0342063;-0.00925079;0.714649;1;2;3;7;8;9;0.958903;3.94642
hip;0.00983507;0.051539;0.925969;0.607441;-0.0308745;-0.0281591;0.793265;1;2;3;7;8;9;0.958903;3.94642
lHand;0.308485;-0.100012;0.828893;0.178536;0.460073;-0.869733;-0.00477455;1;2;3;7;8;9;0.958903;3.94642
rHand;-0.325134;-0.0769715;0.80389;0.0779164;-0.447199;0.89018;0.039015;1;2;3;7;8;9;0.958903;3.94642
lFoot;0.137743;0.0525501;0.0706104;-0.983554;-0.0373607;-0.0525887;0.168703;1;2;3;7;8;9;0.958903;3.94642
rFoot;-0.12147;0.0477985;0.0813479;-0.971609;0.0707973;0.0688903;0.214983;1;2;3;7;8;9;0.958903;3.94642
head;-0.0156495;-0.0150076;1.57991;0.698132;-0.0356505;-0.0120598;0.714979;1;2;3;7;8;9;0.958903;3.96314
hip;0.00983204;0.0512114;0.925581;0.606387;-0.0341279;-0.0298193;0.793877;1;2;3;7;8;9;0.958903;3.96314
lHand;0.307793;-0.102348;0.828708;0.181861;0.460057;-0.869022;-0.00860177;1;2;3;7;8;9;0.958903;3.96314
rHand;-0.326188;-0.077881;0.803807;0.0765212;-0.443596;0.891998;0.0413073;1;2;3;7;8;9;0.958903;3.96314
lFoot;0.137583;0.0523696;0.0706484;-0.983504;-0.0371809;-0.052775;0.168973;1;2;3;7;8;9;0.958903;3.96314
rFoot;-0.115844;0.0475554;0.0825948;-0.96989;0.0832295;0.064045;0.219737;1;2;3;7;8;9;0.958903;3.96314
head;-0.0165507;-0.0155543;1.57966;0.697857;-0.037113;-0.0148469;0.715121;1;2;3;7;8;9;0.958903;3.98006
hip;0.00968751;0.0506092;0.925103;0.605285;-0.0370709;-0.0315377;0.794519;1;2;3;7;8;9;0.958903;3.98006
lHand;0.306797;-0.104521;0.828427;0.18568;0.460468;-0.867958;-0.0118599;1;2;3;7;8;9;0.958903;3.98006
rHand;-0.327047;-0.0788222;0.803462;0.075078;-0.439816;0.893863;0.0439782;1;2;3;7;8;9;0.958903;3.98006
lFoot;0.137681;0.0522841;0.0706867;-0.983436;-0.0370383;-0.0530925;0.1693;1;2;3;7;8;9;0.958903;3.98006
rFoot;-0.105609;0.0473459;0.0838917;-0.966686;0.108622;0.0526527;0.225716;1;2;3;7;8;9;0.958903;3.98006
head;-0.0175303;-0.0161137;1.57941;0.697775;-0.0388487;-0.0177836;0.715042;1;2;3;7;8;9;0.958903;3.99705
hip;0.00935926;0.0500762;0.924734;0.604734;-0.0399201;-0.0336076;0.794716;1;2;3;7;8;9;0.958903;3.99705
lHand;0.305537;-0.106605;0.828169;0.189744;0.461033;-0.866733;-0.0148279;1;2;3;7;8;9;0.958903;3.99705
rHand;-0.327781;-0.0797718;0.803649;0.0738825;-0.43634;0.895528;0.0466869;1;2;3;7;8;9;0.958903;3.99705
lFoot;0.137809;0.0522511;0.0707918;-0.983341;-0.0368775;-0.0534066;0.169786;1;2;3;7;8;9;0.958903;3.99705
rFoot;-0.0962055;0.046823;0.0853075;-0.962586;0.132618;0.0434855;0.232272;1;2;3;7;8;9;0.958903;3.99705
head;-0.0186752;-0.0166485;1.57922;0.697936;-0.0406912;-0.0206288;0.714706;1;2;3;7;8;9;0.958903;4.01336
hip;0.00896443;0.0496232;0.92442;0.604658;-0.042819;-0.0359538;0.79452;1;2;3;7;8;9;0.958903;4.01336
lHand;0.304247;-0.108605;0.828037;0.193672;0.462032;-0.865273;-0.0179293;1;2;3;7;8;9;0.958903;4.01336
rHand;-0.328845;-0.0802498;0.803495;0.0721667;-0.432764;0.897251;0.0494844;1;2;3;7;8;9;0.958903;4.01336
lFoot;0.137767;0.0522602;0.0710215;-0.983234;-0.0364807;-0.0538516;0.170351;1;2;3;7;8;9;0.958903;4.01336
rFoot;-0.0854874;0.0447038;0.0861396;-0.957379;0.162425;0.0354174;0.236196;1;2;3;7;8;9;0.958903;4.01336
head;-0.0199223;-0.0171288;1.57909;0.698269;-0.0425942;-0.0235051;0.714181;1;2;3;7;8;9;0.958903;4.03031
hip;0.00837862;0.0488671;0.924138;0.604465;-0.0454303;-0.0381307;0.794421;1;2;3;7;8;9;0.958903;4.03031
lHand;0.302931;-0.110729;0.827931;0.197205;0.462977;-0.863893;-0.0212465;1;2;3;7;8;9;0.958903;4.03031
rHand;-0.330066;-0.0806352;0.803349;0.0708371;-0.429861;0.898621;0.0517814;1;2;3;7;8;9;0.958903;4.03031
lFoot;0.137728;0.0522585;0.0712254;-0.983083;-0.0363004;-0.0541833;0.171154;1;2;3;7;8;9;0.958903;4.03031
rFoot;-0.0746802;0.0430657;0.0870377;-0.951845;0.189257;0.0273497;0.239636;1;2;3;7;8;9;0.958903;4.03031
head;-0.0212761;-0.0175862;1.57895;0.698891;-0.0446862;-0.0263283;0.713345;1;2;3;7;8;9;0.958903;4.04725
hip;0.00779513;0.0479462;0.923873;0.604179;-0.048022;-0.039895;0.794399;1;2;3;7;8;9;0.958903;4.04725
lHand;0.301216;-0.112829;0.827845;0.200598;0.46429;-0.862305;-0.0250124;1;2;3;7;8;9;0.958903;4.04725
rHand;-0.331193;-0.0810384;0.803326;0.0702247;-0.427219;0.899831;0.0534517;1;2;3;7;8;9;0.958903;4.04725
lFoot;0.137686;0.0522479;0.0714182;-0.982901;-0.0362616;-0.0547931;0.172014;1;2;3;7;8;9;0.958903;4.04725
rFoot;-0.0627875;0.0404413;0.086972;-0.944978;0.219402;0.0163579;0.242098;1;2;3;7;8;9;0.958903;4.04725
head;-0.0227635;-0.0180767;1.57878;0.699551;-0.0468003;-0.0291768;0.712452;1;2;3;7;8;9;0.958903;4.06341
hip;0.00709269;0.0471186;0.923584;0.603783;-0.0507235;-0.0417727;0.794435;1;2;3;7;8;9;0.958903;4.06341
lHand;0.299301;-0.114865;0.827775;0.204372;0.46557;-0.860583;-0.0295639;1;2;3;7;8;9;0.958903;4.06341
rHand;-0.332445;-0.081252;0.803213;0.070275;-0.424798;0.900899;0.0546782;1;2;3;7;8;9;0.958903;4.06341
lFoot;0.137688;0.0521606;0.0717904;-0.982579;-0.0357843;-0.0565509;0.173381;1;2;3;7;8;9;0.958903;4.06341
rFoot;-0.0515377;0.0377544;0.0871555;-0.937527;0.247371;0.00583816;0.244576;1;2;3;7;8;9;0.958903;4.06341
head;-0.0243436;-0.018491;1.57859;0.700356;-0.0487916;-0.0320165;0.711404;1;2;3;7;8;9;0.958903;4.0802
hip;0.00624343;0.0458066;0.923237;0.602999;-0.0532383;-0.0437048;0.794762;1;2;3;7;8;9;0.958903;4.0802
lHand;0.297141;-0.117073;0.827622;0.208362;0.466878;-0.858727;-0.0346156;1;2;3;7;8;9;0.958903;4.0802
rHand;-0.33377;-0.0813605;0.802881;0.0702683;-0.422774;0.901789;0.0556764;1;2;3;7;8;9;0.958903;4.0802
lFoot;0.137749;0.0521439;0.072094;-0.982328;-0.0353444;-0.057835;0.174463;1;2;3;7;8;9;0.958903;4.0802
rFoot;-0.0388473;0.0337915;0.0869359;0.92768;-0.281704;0.00636786;-0.244974;1;2;3;7;8;9;0.958903;4.0802
head;-0.0259943;-0.0189177;1.57843;0.701132;-0.0509259;-0.0347007;0.710364;1;2;3;7;8;9;0.958903;4.09672
hip;0.00547829;0.0445873;0.922832;0.602186;-0.0559926;-0.0460627;0.795057;1;2;3;7;8;9;0.958903;4.09672
lHand;0.294992;-0.119307;0.827515;0.212115;0.468244;-0.856853;-0.0394733;1;2;3;7;8;9;0.958903;4.09672
rHand;-0.334804;-0.0813619;0.802667;0.0699967;-0.420721;0.902687;0.0570131;1;2;3;7;8;9;0.958903;4.09672
lFoot;0.137688;0.0521254;0.0724339;-0.981961;-0.0353474;-0.0593362;0.176017;1;2;3;7;8;9;0.958903;4.09672
rFoot;-0.0277563;0.0293483;0.0860112;0.917633;-0.312999;0.0165362;-0.244352;1;2;3;7;8;9;0.958903;4.09672
head;-0.0278846;-0.0192808;1.57816;0.7018;-0.0531617;-0.0372246;0.709412;1;2;3;7;8;9;0.958903;4.11381
hip;0.00453684;0.0430545;0.922409;0.600853;-0.0593332;-0.0491379;0.795639;1;2;3;7;8;9;0.958903;4.11381
lHand;0.292128;-0.121708;0.827048;0.215796;0.470371;-0.854496;-0.0449369;1;2;3;7;8;9;0.958903;4.11381
rHand;-0.336295;-0.08115;0.802152;0.0697523;-0.419508;0.903202;0.0580898;1;2;3;7;8;9;0.958903;4.11381
lFoot;0.137667;0.0520596;0.0728553;-0.981478;-0.035503;-0.0609011;0.178134;1;2;3;7;8;9;0.958903;4.11381
rFoot;-0.0192504;0.0249349;0.0850204;0.909542;-0.336896;0.0245554;-0.242141;1;2;3;7;8;9;0.958903;4.11381
head;-0.0296847;-0.0197248;1.57776;0.702301;-0.0554582;-0.0396789;0.708607;1;2;3;7;8;9;0.958903;4.13059
hip;0.00354002;0.0412268;0.921852;0.599233;-0.0626583;-0.0520274;0.796422;1;2;3;7;8;9;0.958903;4.13059
lHand;0.289699;-0.124198;0.826429;0.219174;0.472277;-0.852301;-0.0500078;1;2;3;7;8;9;0.958903;4.13059
rHand;-0.337523;-0.0808178;0.801348;0.0695986;-0.418447;0.903597;0.0597566;1;2;3;7;8;9;0.958903;4.13059
