tag;subject;activity;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
rHand;TestUser_02;Kiks;-0.0703127;-0.226414;1.13065;0.0929095;0.402884;0.896477;-0.159312;1;2;3;7;8;9;0.985657;78.104
lFoot;TestUser_02;Kiks;0.112529;0.0507107;0.0673557;-0.978392;-0.0629368;-0.00801762;0.196783;1;2;3;7;8;9;0.985657;78.104
rFoot;TestUser_02;Kiks;-0.119351;0.0422597;0.098575;-0.967822;0.062898;0.0994271;0.222439;1;2;3;7;8;9;0.985657;78.104
head;TestUser_02;Kiks;0.0587025;-0.0502685;1.582;0.721339;-0.0160654;0.0200555;0.692106;1;2;3;7;8;9;0.985657;78.1209
hip;TestUser_02;Kiks;0.0642958;0.0988798;0.931259;0.616477;0.0226061;-0.0155888;0.786894;1;2;3;7;8;9;0.985657;78.1209
lHand;TestUser_02;Kiks;0.239478;-0.216478;1.15478;0.0521086;-0.284405;-0.957169;-0.0150255;1;2;3;7;8;9;0.985657;78.1209
rHand;TestUser_02;Kiks;-0.0719314;-0.225884;1.13063;0.0936924;0.405369;0.895403;-0.158592;1;2;3;7;8;9;0.985657;78.1209
lFoot;TestUser_02;Kiks;0.113078;0.0505953;0.0672566;-0.979171;-0.0589851;-0.00974886;0.194036;1;2;3;7;8;9;0.985657;78.1209
rFoot;TestUser_02;Kiks;-0.119395;0.0455516;0.0964478;-0.968406;0.069273;0.0983175;0.218461;1;2;3;7;8;9;0.985657;78.1209
head;TestUser_02;Kiks;0.0566256;-0.048238;1.5825;0.720954;-0.0187383;0.0209202;0.692413;1;2;3;7;8;9;0.985657;78.1376
hip;TestUser_02;Kiks;0.0640801;0.0972126;0.931142;0.615983;0.0197762;-0.0194462;0.787271;1;2;3;7;8;9;0.985657;78.1376
lHand;TestUser_02;Kiks;0.237422;-0.216908;1.15479;0.0498804;-0.285414;-0.956953;-0.0171016;1;2;3;7;8;9;0.985657;78.1376
rHand;TestUser_02;Kiks;-0.0736984;-0.225248;1.13054;0.0970623;0.408803;0.893676;-0.157487;1;2;3;7;8;9;0.985657;78.1376
lFoot;TestUser_02;Kiks;0.113056;0.0507461;0.0673213;-0.979116;-0.0622868;-0.0102755;0.193255;1;2;3;7;8;9;0.985657;78.1376
rFoot;TestUser_02;Kiks;-0.119333;0.048597;0.0951464;-0.968406;0.0762453;0.0972374;0.216614;1;2;3;7;8;9;0.985657;78.1376
head;TestUser_02;Kiks;0.0544767;-0.0462583;1.58291;0.720656;-0.0210289;0.0214953;0.69264;1;2;3;7;8;9;0.985657;78.154
hip;TestUser_02;Kiks;0.0641365;0.0939971;0.92999;0.611647;0.0157636;-0.0237852;0.790617;1;2;3;7;8;9;0.985657;78.154
lHand;TestUser_02;Kiks;0.235348;-0.217285;1.1548;0.0486669;-0.285361;-0.95699;-0.0192657;1;2;3;7;8;9;0.985657;78.154
rHand;TestUser_02;Kiks;-0.0757171;-0.22453;1.13078;0.10159;0.41104;0.892274;-0.156758;1;2;3;7;8;9;0.985657;78.154
lFoot;TestUser_02;Kiks;0.112979;0.0508478;0.0674196;-0.979054;-0.0648744;-0.0102668;0.192716;1;2;3;7;8;9;0.985657;78.154
rFoot;TestUser_02;Kiks;-0.119225;0.0514695;0.0940414;-0.968333;0.0854896;0.0957026;0.214159;1;2;3;7;8;9;0.985657;78.154
head;TestUser_02;Kiks;0.0523349;-0.0443704;1.5832;0.720421;-0.0228504;0.0215212;0.692827;1;2;3;7;8;9;0.985657;78.1707
hip;TestUser_02;Kiks;0.0639072;0.0904275;0.928764;0.607057;0.0120466;-0.0284179;0.794059;1;2;3;7;8;9;0.985657;78.1707
lHand;TestUser_02;Kiks;0.232842;-0.217606;1.15446;0.0461317;-0.283881;-0.957522;-0.0208662;1;2;3;7;8;9;0.985657;78.1707
rHand;TestUser_02;Kiks;-0.0775627;-0.2239;1.13074;0.105088;0.412307;0.891348;-0.156391;1;2;3;7;8;9;0.985657;78.1707
lFoot;TestUser_02;Kiks;0.11311;0.0510619;0.0674141;-0.979087;-0.065686;-0.0108256;0.19224;1;2;3;7;8;9;0.985657;78.1707
rFoot;TestUser_02;Kiks;-0.118899;0.053673;0.0925853;-0.968191;0.0951438;0.094988;0.211024;1;2;3;7;8;9;0.985657;78.1707
head;TestUser_02;Kiks;0.0501284;-0.0424343;1.58345;0.720393;-0.0243156;0.0212422;0.692815;1;2;3;7;8;9;0.985657;78.1877
hip;TestUser_02;Kiks;0.0633015;0.0876365;0.927861;0.603534;0.00933514;-0.031995;0.796641;1;2;3;7;8;9;0.985657;78.1877
lHand;TestUser_02;Kiks;0.230681;-0.218408;1.15411;0.0441791;-0.282122;-0.958098;-0.0224297;1;2;3;7;8;9;0.985657;78.1877
rHand;TestUser_02;Kiks;-0.0796132;-0.223316;1.13072;0.108911;0.41214;0.890919;-0.156661;1;2;3;7;8;9;0.985657;78.1877
lFoot;TestUser_02;Kiks;0.113139;0.0510555;0.0674853;-0.979239;-0.0661379;-0.0110678;0.191295;1;2;3;7;8;9;0.985657;78.1877
rFoot;TestUser_02;Kiks;-0.118663;0.0558367;0.0909688;-0.968079;0.103786;0.0938952;0.207932;1;2;3;7;8;9;0.985657;78.1877
head;TestUser_02;Kiks;0.0478932;-0.0405963;1.58362;0.720394;-0.0254957;0.0209503;0.692779;1;2;3;7;8;9;0.985657;78.2045
hip;TestUser_02;Kiks;0.0622355;0.0851747;0.926967;0.600717;0.00785561;-0.0340502;0.798698;1;2;3;7;8;9;0.985657;78.2045
lHand;TestUser_02;Kiks;0.228439;-0.219608;1.15322;0.0417015;-0.278317;-0.959316;-0.0226349;1;2;3;7;8;9;0.985657;78.2045
rHand;TestUser_02;Kiks;-0.0817618;-0.222721;1.13067;0.111823;0.410997;0.890978;-0.157276;1;2;3;7;8;9;0.985657;78.2045
lFoot;TestUser_02;Kiks;0.113393;0.0510287;0.0675382;-0.979452;-0.0658188;-0.0119643;0.190261;1;2;3;7;8;9;0.985657;78.2045
rFoot;TestUser_02;Kiks;-0.118462;0.057534;0.0898394;-0.96805;0.111223;0.0922043;0.204954;1;2;3;7;8;9;0.985657;78.2045
head;TestUser_02;Kiks;0.0455902;-0.0387782;1.58363;0.720467;-0.0266978;0.0208401;0.692661;1;2;3;7;8;9;0.985657;78.2208
hip;TestUser_02;Kiks;0.060936;0.0833256;0.926364;0.599408;0.0068832;-0.0349655;0.79965;1;2;3;7;8;9;0.985657;78.2208
lHand;TestUser_02;Kiks;0.226306;-0.220562;1.15249;0.0406816;-0.276296;-0.959932;-0.0231546;1;2;3;7;8;9;0.985657;78.2208
rHand;TestUser_02;Kiks;-0.0841015;-0.222094;1.13024;0.112929;0.410128;0.891131;-0.157883;1;2;3;7;8;9;0.985657;78.2208
lFoot;TestUser_02;Kiks;0.113491;0.0509141;0.0675359;-0.979591;-0.0659082;-0.012323;0.18949;1;2;3;7;8;9;0.985657;78.2208
rFoot;TestUser_02;Kiks;-0.118139;0.0585715;0.0884833;-0.968123;0.116856;0.0903827;0.202268;1;2;3;7;8;9;0.985657;78.2208
head;TestUser_02;Kiks;0.0433798;-0.03693;1.58366;0.720761;-0.0278838;0.0207718;0.692312;1;2;3;7;8;9;0.985657;78.2375
hip;TestUser_02;Kiks;0.0597774;0.0817117;0.925893;0.598786;0.00525811;-0.0360531;0.80008;1;2;3;7;8;9;0.985657;78.2375
lHand;TestUser_02;Kiks;0.223931;-0.221455;1.15164;0.0396274;-0.275203;-0.960298;-0.0228058;1;2;3;7;8;9;0.985657;78.2375
rHand;TestUser_02;Kiks;-0.0862831;-0.221419;1.12971;0.112716;0.409145;0.891524;-0.158368;1;2;3;7;8;9;0.985657;78.2375
lFoot;TestUser_02;Kiks;0.113548;0.0509745;0.0675443;-0.979751;-0.0654477;-0.0123873;0.188816;1;2;3;7;8;9;0.985657;78.2375
rFoot;TestUser_02;Kiks;-0.118207;0.059079;0.0871472;-0.968544;0.118113;0.0890258;0.200114;1;2;3;7;8;9;0.985657;78.2375
head;TestUser_02;Kiks;0.0411688;-0.0352212;1.58357;0.721135;-0.0293718;0.0207942;0.69186;1;2;3;7;8;9;0.985657;78.2542
hip;TestUser_02;Kiks;0.0583276;0.0804863;0.925596;0.599885;0.00387977;-0.0362441;0.799255;1;2;3;7;8;9;0.985657;78.2542
lHand;TestUser_02;Kiks;0.221527;-0.222175;1.15067;0.0380884;-0.276285;-0.960062;-0.0223073;1;2;3;7;8;9;0.985657;78.2542
rHand;TestUser_02;Kiks;-0.0885099;-0.22099;1.12899;0.112549;0.407325;0.892332;-0.158626;1;2;3;7;8;9;0.985657;78.2542
lFoot;TestUser_02;Kiks;0.113688;0.0509211;0.0675035;-0.979944;-0.065471;-0.0128881;0.187772;1;2;3;7;8;9;0.985657;78.2542
rFoot;TestUser_02;Kiks;-0.118162;0.0599454;0.0858047;-0.969328;0.118151;0.0865383;0.197369;1;2;3;7;8;9;0.985657;78.2542
head;TestUser_02;Kiks;0.038902;-0.0335283;1.58347;0.721547;-0.030845;0.0207722;0.691366;1;2;3;7;8;9;0.985657;78.271
hip;TestUser_02;Kiks;0.0571233;0.0788893;0.925177;0.600059;0.00195764;-0.0375462;0.799072;1;2;3;7;8;9;0.985657;78.271
lHand;TestUser_02;Kiks;0.219587;-0.223121;1.14969;0.0367531;-0.27816;-0.959576;-0.0221358;1;2;3;7;8;9;0.985657;78.271
rHand;TestUser_02;Kiks;-0.0907734;-0.220391;1.1284;0.113144;0.406088;0.892836;-0.158538;1;2;3;7;8;9;0.985657;78.271
lFoot;TestUser_02;Kiks;0.113828;0.0510486;0.0674296;-0.980141;-0.0654586;-0.013733;0.186681;1;2;3;7;8;9;0.985657;78.271
rFoot;TestUser_02;Kiks;-0.118075;0.059855;0.0844438;-0.970597;0.118285;0.0842475;0.191969;1;2;3;7;8;9;0.985657;78.271
head;TestUser_02;Kiks;0.0366649;-0.0319339;1.58339;0.721937;-0.0323583;0.0204803;0.690899;1;2;3;7;8;9;0.985657;78.2876
hip;TestUser_02;Kiks;0.0555623;0.0778845;0.924963;0.600589;-0.000342337;-0.0390369;0.798604;1;2;3;7;8;9;0.985657;78.2876
lHand;TestUser_02;Kiks;0.216934;-0.223619;1.1485;0.0358723;-0.281627;-0.95861;-0.0216202;1;2;3;7;8;9;0.985657;78.2876
rHand;TestUser_02;Kiks;-0.0934748;-0.219696;1.12753;0.114196;0.405421;0.893165;-0.157639;1;2;3;7;8;9;0.985657;78.2876
lFoot;TestUser_02;Kiks;0.113774;0.0510624;0.0674276;-0.980237;-0.0669842;-0.0141663;0.185603;1;2;3;7;8;9;0.985657;78.2876
rFoot;TestUser_02;Kiks;-0.118834;0.0586417;0.0832972;-0.972165;0.110595;0.0846913;0.18839;1;2;3;7;8;9;0.985657;78.2876
head;TestUser_02;Kiks;0.0343412;-0.0304585;1.58324;0.722108;-0.0336968;0.0201966;0.690664;1;2;3;7;8;9;0.985657;78.3047
hip;TestUser_02;Kiks;0.0542929;0.0766481;0.924684;0.601168;-0.00254177;-0.0404151;0.798096;1;2;3;7;8;9;0.985657;78.3047
lHand;TestUser_02;Kiks;0.214652;-0.22473;1.14764;0.0348185;-0.282895;-0.958268;-0.021934;1;2;3;7;8;9;0.985657;78.3047
rHand;TestUser_02;Kiks;-0.0960364;-0.218997;1.12676;0.116491;0.405715;0.893049;-0.15585;1;2;3;7;8;9;0.985657;78.3047
lFoot;TestUser_02;Kiks;0.113895;0.0511012;0.0674134;-0.980361;-0.0674166;-0.014627;0.18475;1;2;3;7;8;9;0.985657;78.3047
rFoot;TestUser_02;Kiks;-0.119489;0.0588372;0.0824108;-0.973199;0.102987;0.0842917;0.187543;1;2;3;7;8;9;0.985657;78.3047
head;TestUser_02;Kiks;0.0321117;-0.0291562;1.583;0.721958;-0.0350428;0.0195498;0.690772;1;2;3;7;8;9;0.985657;78.3212
hip;TestUser_02;Kiks;0.0530364;0.075387;0.924403;0.60135;-0.00471548;-0.0415327;0.797891;1;2;3;7;8;9;0.985657;78.3212
lHand;TestUser_02;Kiks;0.211858;-0.225605;1.14649;0.0336351;-0.283435;-0.958117;-0.0233348;1;2;3;7;8;9;0.985657;78.3212
rHand;TestUser_02;Kiks;-0.0986084;-0.218279;1.12609;0.118946;0.40653;0.892652;-0.154138;1;2;3;7;8;9;0.985657;78.3212
lFoot;TestUser_02;Kiks;0.114227;0.0512225;0.0675234;-0.980413;-0.0674714;-0.0155018;0.184386;1;2;3;7;8;9;0.985657;78.3212
rFoot;TestUser_02;Kiks;-0.12012;0.0594305;0.0819784;-0.973646;0.0961679;0.0842404;0.18886;1;2;3;7;8;9;0.985657;78.3212
head;TestUser_02;Kiks;0.0297375;-0.027884;1.58272;0.721753;-0.0363761;0.0188033;0.690938;1;2;3;7;8;9;0.985657;78.3379
hip;TestUser_02;Kiks;0.0514446;0.0744746;0.924291;0.601015;-0.00718284;-0.0425123;0.798074;1;2;3;7;8;9;0.985657;78.3379
lHand;TestUser_02;Kiks;0.208983;-0.226764;1.14525;0.033234;-0.281985;-0.958494;-0.0258893;1;2;3;7;8;9;0.985657;78.3379
rHand;TestUser_02;Kiks;-0.101484;-0.217681;1.12521;0.121332;0.407838;0.892155;-0.15168;1;2;3;7;8;9;0.985657;78.3379
lFoot;TestUser_02;Kiks;0.114137;0.0511926;0.0675848;-0.98029;-0.068992;-0.0158436;0.184445;1;2;3;7;8;9;0.985657;78.3379
rFoot;TestUser_02;Kiks;-0.120113;0.0600086;0.0812942;-0.97383;0.0960297;0.0832097;0.188441;1;2;3;7;8;9;0.985657;78.3379
head;TestUser_02;Kiks;0.0273178;-0.0267364;1.58241;0.721407;-0.0375105;0.0179901;0.691261;1;2;3;7;8;9;0.985657;78.3545
hip;TestUser_02;Kiks;0.0501368;0.0732133;0.923946;0.600912;-0.00970098;-0.0436894;0.798061;1;2;3;7;8;9;0.985657;78.3545
lHand;TestUser_02;Kiks;0.206204;-0.228704;1.14431;0.033754;-0.279245;-0.959185;-0.0291238;1;2;3;7;8;9;0.985657;78.3545
rHand;TestUser_02;Kiks;-0.104478;-0.216823;1.12458;0.122565;0.408054;0.892162;-0.150056;1;2;3;7;8;9;0.985657;78.3545
lFoot;TestUser_02;Kiks;0.114274;0.0512358;0.0676785;-0.980246;-0.0688086;-0.0167302;0.184671;1;2;3;7;8;9;0.985657;78.3545
rFoot;TestUser_02;Kiks;-0.120312;0.0600512;0.0805495;-0.974096;0.0950734;0.0825945;0.18782;1;2;3;7;8;9;0.985657;78.3545
head;TestUser_02;Kiks;0.0248761;-0.0256325;1.58209;0.720862;-0.0386002;0.0172242;0.691789;1;2;3;7;8;9;0.985657;78.3711
hip;TestUser_02;Kiks;0.0484513;0.072256;0.923662;0.600675;-0.0120971;-0.0450221;0.798133;1;2;3;7;8;9;0.985657;78.3711
lHand;TestUser_02;Kiks;0.203063;-0.229964;1.14321;0.0339265;-0.277215;-0.959666;-0.0322975;1;2;3;7;8;9;0.985657;78.3711
rHand;TestUser_02;Kiks;-0.10728;-0.216118;1.12353;0.123708;0.407622;0.892402;-0.148862;1;2;3;7;8;9;0.985657;78.3711
lFoot;TestUser_02;Kiks;0.114367;0.0513243;0.067754;-0.980251;-0.0685932;-0.0176675;0.184636;1;2;3;7;8;9;0.985657;78.3711
rFoot;TestUser_02;Kiks;-0.120771;0.0603049;0.0800726;-0.97467;0.0904357;0.0816374;0.187548;1;2;3;7;8;9;0.985657;78.3711
head;TestUser_02;Kiks;0.0223451;-0.0246001;1.58176;0.720196;-0.0395485;0.0165993;0.692443;1;2;3;7;8;9;0.985657;78.3881
hip;TestUser_02;Kiks;0.0467974;0.0711835;0.923153;0.600221;-0.0144921;-0.0458044;0.79839;1;2;3;7;8;9;0.985657;78.3881
lHand;TestUser_02;Kiks;0.199816;-0.231402;1.14189;0.0346948;-0.274955;-0.960153;-0.0361017;1;2;3;7;8;9;0.985657;78.3881
rHand;TestUser_02;Kiks;-0.110115;-0.215576;1.12243;0.124621;0.40586;0.893167;-0.148327;1;2;3;7;8;9;0.985657;78.3881
lFoot;TestUser_02;Kiks;0.114145;0.0513597;0.0680239;-0.97992;-0.0705595;-0.0195117;0.185468;1;2;3;7;8;9;0.985657;78.3881
rFoot;TestUser_02;Kiks;-0.120833;0.0606486;0.079605;-0.975149;0.0846459;0.0804387;0.188277;1;2;3;7;8;9;0.985657;78.3881
head;TestUser_02;Kiks;0.0197127;-0.0237311;1.58155;0.719533;-0.0404763;0.0162364;0.693087;1;2;3;7;8;9;0.985657;78.4043
hip;TestUser_02;Kiks;0.0450753;0.0701355;0.922646;0.59919;-0.0167249;-0.0454298;0.799142;1;2;3;7;8;9;0.985657;78.4043
lHand;TestUser_02;Kiks;0.196653;-0.233347;1.141;0.0355292;-0.273709;-0.960365;-0.0390009;1;2;3;7;8;9;0.985657;78.4043
rHand;TestUser_02;Kiks;-0.113213;-0.214939;1.12155;0.125444;0.40277;0.894426;-0.148466;1;2;3;7;8;9;0.985657;78.4043
lFoot;TestUser_02;Kiks;0.11403;0.0513275;0.0681609;-0.97974;-0.0719091;-0.0210616;0.185728;1;2;3;7;8;9;0.985657;78.4043
rFoot;TestUser_02;Kiks;-0.120663;0.060753;0.0790069;-0.975337;0.082869;0.0791028;0.188664;1;2;3;7;8;9;0.985657;78.4043
head;TestUser_02;Kiks;0.0169887;-0.0229217;1.58127;0.718729;-0.0413796;0.0160768;0.693872;1;2;3;7;8;9;0.985657;78.421
hip;TestUser_02;Kiks;0.0432146;0.069214;0.922192;0.598108;-0.0182788;-0.0446544;0.799962;1;2;3;7;8;9;0.985657;78.421
lHand;TestUser_02;Kiks;0.193304;-0.234557;1.1399;0.0362902;-0.272957;-0.960455;-0.0412872;1;2;3;7;8;9;0.985657;78.421
rHand;TestUser_02;Kiks;-0.116131;-0.214481;1.1205;0.126322;0.400105;0.895476;-0.1486;1;2;3;7;8;9;0.985657;78.421
lFoot;TestUser_02;Kiks;0.113796;0.051393;0.0684033;-0.979565;-0.0730752;-0.0227787;0.185992;1;2;3;7;8;9;0.985657;78.421
rFoot;TestUser_02;Kiks;-0.120537;0.060803;0.078635;-0.975384;0.0811056;0.077557;0.189821;1;2;3;7;8;9;0.985657;78.421
head;TestUser_02;Kiks;0.0142483;-0.022209;1.58103;0.71782;-0.0423421;0.0159616;0.694757;1;2;3;7;8;9;0.985657;78.4377
hip;TestUser_02;Kiks;0.040518;0.0692584;0.921893;0.597202;-0.0181307;-0.0424287;0.800763;1;2;3;7;8;9;0.985657;78.4377
lHand;TestUser_02;Kiks;0.18974;-0.235478;1.13903;0.0375788;-0.274166;-0.960054;-0.0414372;1;2;3;7;8;9;0.985657;78.4377
rHand;TestUser_02;Kiks;-0.119294;-0.213865;1.11906;0.126642;0.397272;0.896639;-0.148917;1;2;3;7;8;9;0.985657;78.4377
lFoot;TestUser_02;Kiks;0.113736;0.0516643;0.0686379;-0.979246;-0.0755903;-0.0257841;0.186275;1;2;3;7;8;9;0.985657;78.4377
rFoot;TestUser_02;Kiks;-0.120226;0.0606283;0.0784333;-0.975365;0.0801013;0.0760141;0.190968;1;2;3;7;8;9;0.985657;78.4377
head;TestUser_02;Kiks;0.0113904;-0.0216385;1.58089;0.71693;-0.043267;0.0158942;0.695619;1;2;3;7;8;9;0.985657;78.4544
hip;TestUser_02;Kiks;0.0382679;0.0691791;0.921625;0.596664;-0.0178578;-0.0402248;0.801283;1;2;3;7;8;9;0.985657;78.4544
lHand;TestUser_02;Kiks;0.186516;-0.236811;1.13834;0.0381727;-0.274806;-0.959834;-0.0417438;1;2;3;7;8;9;0.985657;78.4544
rHand;TestUser_02;Kiks;-0.122207;-0.213703;1.11766;0.127475;0.394998;0.897504;-0.149044;1;2;3;7;8;9;0.985657;78.4544
lFoot;TestUser_02;Kiks;0.113558;0.051748;0.0687382;-0.978833;-0.0795582;-0.0279527;0.18648;1;2;3;7;8;9;0.985657;78.4544
rFoot;TestUser_02;Kiks;-0.119893;0.0603348;0.078657;-0.975048;0.0803733;0.0759833;0.192481;1;2;3;7;8;9;0.985657;78.4544
head;TestUser_02;Kiks;0.0085237;-0.0213444;1.58092;0.716169;-0.0441013;0.0157618;0.696354;1;2;3;7;8;9;0.985657;78.471
hip;TestUser_02;Kiks;0.0363781;0.0687208;0.921554;0.595806;-0.0188248;-0.0391749;0.801952;1;2;3;7;8;9;0.985657;78.471
lHand;TestUser_02;Kiks;0.183039;-0.23758;1.13773;0.0387837;-0.275939;-0.959508;-0.0411956;1;2;3;7;8;9;0.985657;78.471
rHand;TestUser_02;Kiks;-0.125234;-0.213353;1.11652;0.128525;0.39381;0.89794;-0.148655;1;2;3;7;8;9;0.985657;78.471
lFoot;TestUser_02;Kiks;0.113223;0.0518093;0.0688784;-0.978583;-0.0810966;-0.0288393;0.186995;1;2;3;7;8;9;0.985657;78.471
rFoot;TestUser_02;Kiks;-0.119815;0.0602269;0.0786723;-0.974906;0.0790706;0.0759667;0.19374;1;2;3;7;8;9;0.985657;78.471
head;TestUser_02;Kiks;0.0055388;-0.020992;1.58088;0.715326;-0.0447947;0.0154631;0.697183;1;2;3;7;8;9;0.985657;78.488
hip;TestUser_02;Kiks;0.0341111;0.0683672;0.921592;0.595158;-0.0203634;-0.0406909;0.80232;1;2;3;7;8;9;0.985657;78.488
lHand;TestUser_02;Kiks;0.179537;-0.238435;1.13723;0.0389569;-0.276032;-0.95948;-0.0410665;1;2;3;7;8;9;0.985657;78.488
rHand;TestUser_02;Kiks;-0.128433;-0.213119;1.11539;0.130144;0.394046;0.897814;-0.147381;1;2;3;7;8;9;0.985657;78.488
lFoot;TestUser_02;Kiks;0.113045;0.0518681;0.0690449;-0.978377;-0.08166;-0.030134;0.187624;1;2;3;7;8;9;0.985657;78.488
rFoot;TestUser_02;Kiks;-0.119897;0.0598451;0.0788352;-0.974602;0.0780843;0.0760072;0.195643;1;2;3;7;8;9;0.985657;78.488
head;TestUser_02;Kiks;0.00248456;-0.0207879;1.58086;0.714514;-0.0453455;0.0152847;0.697983;1;2;3;7;8;9;0.985657;78.5045
hip;TestUser_02;Kiks;0.0321174;0.0677618;0.921569;0.595372;-0.0218998;-0.0432202;0.801988;1;2;3;7;8;9;0.985657;78.5045
lHand;TestUser_02;Kiks;0.176648;-0.239891;1.13725;0.0382813;-0.275165;-0.959733;-0.0416047;1;2;3;7;8;9;0.985657;78.5045
rHand;TestUser_02;Kiks;-0.13163;-0.212739;1.11442;0.132459;0.394564;0.897515;-0.14574;1;2;3;7;8;9;0.985657;78.5045
lFoot;TestUser_02;Kiks;0.113035;0.0519089;0.0692674;-0.978219;-0.0813474;-0.0320739;0.18826;1;2;3;7;8;9;0.985657;78.5045
rFoot;TestUser_02;Kiks;-0.119911;0.0598698;0.0791298;-0.974383;0.0762758;0.0751621;0.197763;1;2;3;7;8;9;0.985657;78.5045
head;TestUser_02;Kiks;-0.000710692;-0.0207067;1.58086;0.713682;-0.0457004;0.0153517;0.698809;1;2;3;7;8;9;0.985657;78.5213
hip;TestUser_02;Kiks;0.0296975;0.0677893;0.921776;0.59589;-0.0235445;-0.044994;0.801459;1;2;3;7;8;9;0.985657;78.5213
lHand;TestUser_02;Kiks;0.173154;-0.240828;1.13674;0.0374407;-0.274139;-0.960029;-0.0423153;1;2;3;7;8;9;0.985657;78.5213
rHand;TestUser_02;Kiks;-0.134904;-0.212415;1.11346;0.134735;0.394419;0.897432;-0.144556;1;2;3;7;8;9;0.985657;78.5213
lFoot;TestUser_02;Kiks;0.112932;0.0519573;0.0695063;-0.977987;-0.0824544;-0.0340452;0.188637;1;2;3;7;8;9;0.985657;78.5213
rFoot;TestUser_02;Kiks;-0.119696;0.0597857;0.0791887;-0.974226;0.0743598;0.0736819;0.199812;1;2;3;7;8;9;0.985657;78.5213
head;TestUser_02;Kiks;-0.00394998;-0.0206154;1.58073;0.71271;-0.0460052;0.0153673;0.69978;1;2;3;7;8;9;0.985657;78.538
hip;TestUser_02;Kiks;0.0276368;0.0676358;0.921883;0.596651;-0.0251205;-0.0462545;0.800773;1;2;3;7;8;9;0.985657;78.538
lHand;TestUser_02;Kiks;0.169645;-0.241757;1.13633;0.035716;-0.271853;-0.960706;-0.0431761;1;2;3;7;8;9;0.985657;78.538
rHand;TestUser_02;Kiks;-0.137998;-0.212146;1.11256;0.136446;0.393362;0.897746;-0.143879;1;2;3;7;8;9;0.985657;78.538
lFoot;TestUser_02;Kiks;0.112524;0.0519782;0.069818;-0.977488;-0.0854571;-0.0360703;0.189509;1;2;3;7;8;9;0.985657;78.538
rFoot;TestUser_02;Kiks;-0.119447;0.0601166;0.0791227;-0.973934;0.0729612;0.0722958;0.202245;1;2;3;7;8;9;0.985657;78.538
head;TestUser_02;Kiks;-0.0071954;-0.0207052;1.58061;0.711666;-0.0462819;0.0155322;0.700819;1;2;3;7;8;9;0.985657;78.5547
hip;TestUser_02;Kiks;0.0253409;0.0680108;0.921906;0.598184;-0.0261612;-0.0463609;0.799589;1;2;3;7;8;9;0.985657;78.5547
lHand;TestUser_02;Kiks;0.166436;-0.242822;1.13606;0.0335862;-0.268973;-0.961542;-0.0442947;1;2;3;7;8;9;0.985657;78.5547
rHand;TestUser_02;Kiks;-0.141506;-0.211752;1.11208;0.137004;0.390873;0.898675;-0.14433;1;2;3;7;8;9;0.985657;78.5547
lFoot;TestUser_02;Kiks;0.112239;0.0520135;0.0700986;-0.977049;-0.0875723;-0.0379674;0.190435;1;2;3;7;8;9;0.985657;78.5547
rFoot;TestUser_02;Kiks;-0.119385;0.0601769;0.078985;-0.973745;0.0716729;0.07138;0.203933;1;2;3;7;8;9;0.985657;78.5547
head;TestUser_02;Kiks;-0.0106663;-0.020841;1.58038;0.710484;-0.0463955;0.0157563;0.702005;1;2;3;7;8;9;0.985657;78.5715
hip;TestUser_02;Kiks;0.0229386;0.068276;0.921767;0.599003;-0.0270471;-0.045688;0.798985;1;2;3;7;8;9;0.985657;78.5715
lHand;TestUser_02;Kiks;0.163214;-0.243977;1.13597;0.0314722;-0.266394;-0.962287;-0.0452508;1;2;3;7;8;9;0.985657;78.5715
rHand;TestUser_02;Kiks;-0.144906;-0.211531;1.11106;0.13711;0.3888;0.899507;-0.144644;1;2;3;7;8;9;0.985657;78.5715
lFoot;TestUser_02;Kiks;0.111953;0.0521123;0.0703108;-0.976588;-0.0893328;-0.0402564;0.191507;1;2;3;7;8;9;0.985657;78.5715
rFoot;TestUser_02;Kiks;-0.119619;0.0604072;0.0788181;-0.973595;0.0702081;0.0700045;0.205631;1;2;3;7;8;9;0.985657;78.5715
head;TestUser_02;Kiks;-0.0141398;-0.020872;1.58003;0.709235;-0.0462305;0.0160453;0.703272;1;2;3;7;8;9;0.985657;78.59
hip;TestUser_02;Kiks;0.0201436;0.0688815;0.921679;0.599214;-0.0278229;-0.0440425;0.798892;1;2;3;7;8;9;0.985657;78.59
lHand;TestUser_02;Kiks;0.159672;-0.244683;1.13564;0.0285622;-0.263579;-0.963128;-0.0457617;1;2;3;7;8;9;0.985657;78.59
rHand;TestUser_02;Kiks;-0.147937;-0.211303;1.11007;0.135325;0.385954;0.900792;-0.145945;1;2;3;7;8;9;0.985657;78.59
lFoot;TestUser_02;Kiks;0.111788;0.0522134;0.0706031;-0.976044;-0.0912517;-0.0424257;0.192905;1;2;3;7;8;9;0.985657;78.59
rFoot;TestUser_02;Kiks;-0.119578;0.0606862;0.0786304;-0.973404;0.0702698;0.068519;0.207008;1;2;3;7;8;9;0.985657;78.59
head;TestUser_02;Kiks;-0.0176322;-0.0212416;1.57974;0.708052;-0.0460265;0.0162503;0.704472;1;2;3;7;8;9;0.985657;78.6047
