tag;subject;activity;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
head;TestUser_03;CircleWalk;-0.0407075;-0.0207028;1.57513;0.701248;-0.0685183;-0.0520018;0.707709;1;2;3;7;8;9;0.958903;4.16471
hip;TestUser_03;CircleWalk;-0.00182223;0.0371794;0.919558;0.598529;-0.0774814;-0.0595819;0.795116;1;2;3;7;8;9;0.958903;4.16471
lHand;TestUser_03;CircleWalk;0.274664;-0.135218;0.824148;0.229321;0.473461;-0.847357;-0.072336;1;2;3;7;8;9;0.958903;4.16471
rHand;TestUser_03;CircleWalk;-0.346468;-0.0756251;0.795961;0.054593;-0.415775;0.903722;0.0862473;1;2;3;7;8;9;0.958903;4.16471
lFoot;TestUser_03;CircleWalk;0.137282;0.0518996;0.0773954;-0.976432;-0.0351317;-0.074342;0.199547;1;2;3;7;8;9;0.958903;4.16471
rFoot;TestUser_03;CircleWalk;-0.0186869;0.0280228;0.0763833;0.909836;-0.341565;0.0307942;-0.23363;1;2;3;7;8;9;0.958903;4.16471
head;TestUser_03;CircleWalk;-0.043059;-0.0209678;1.57507;0.701012;-0.0713525;-0.0548629;0.707447;1;2;3;7;8;9;0.958903;4.18042
hip;TestUser_03;CircleWalk;-0.00190087;0.0365455;0.919375;0.598531;-0.0820522;-0.0614189;0.794516;1;2;3;7;8;9;0.958903;4.18042
lHand;TestUser_03;CircleWalk;0.271376;-0.137334;0.823771;0.231847;0.47269;-0.846748;-0.0763522;1;2;3;7;8;9;0.958903;4.18042
rHand;TestUser_03;CircleWalk;-0.348566;-0.0739667;0.794909;0.0486301;-0.415237;0.90341;0.0952023;1;2;3;7;8;9;0.958903;4.18042
lFoot;TestUser_03;CircleWalk;0.136987;0.0517731;0.0787024;-0.974785;-0.0372216;-0.0778258;0.205796;1;2;3;7;8;9;0.958903;4.18042
rFoot;TestUser_03;CircleWalk;-0.0248558;0.0332205;0.0736221;0.921673;-0.317821;0.0290459;-0.220602;1;2;3;7;8;9;0.958903;4.18042
head;TestUser_03;CircleWalk;-0.0454729;-0.0211831;1.57504;0.700863;-0.0743963;-0.0579048;0.707038;1;2;3;7;8;9;0.958903;4.19657
hip;TestUser_03;CircleWalk;-0.00201394;0.035524;0.919229;0.597714;-0.0870785;-0.0653259;0.794284;1;2;3;7;8;9;0.958903;4.19657
lHand;TestUser_03;CircleWalk;0.267651;-0.139501;0.823464;0.23678;0.472136;-0.845175;-0.0818635;1;2;3;7;8;9;0.958903;4.19657
rHand;TestUser_03;CircleWalk;-0.350464;-0.0723643;0.793841;0.0441142;-0.414522;0.903126;0.102905;1;2;3;7;8;9;0.958903;4.19657
lFoot;TestUser_03;CircleWalk;0.137077;0.0515404;0.0801517;-0.972829;-0.0370213;-0.08208;0.213296;1;2;3;7;8;9;0.958903;4.19657
rFoot;TestUser_03;CircleWalk;-0.0246212;0.0330975;0.0753708;0.918967;-0.32159;0.0445723;-0.223813;1;2;3;7;8;9;0.958903;4.19657
head;TestUser_03;CircleWalk;-0.047805;-0.0214118;1.57534;0.700901;-0.077424;-0.0613242;0.706387;1;2;3;7;8;9;0.958903;4.21338
hip;TestUser_03;CircleWalk;-0.00152233;0.033608;0.919236;0.596675;-0.0926523;-0.0719547;0.793862;1;2;3;7;8;9;0.958903;4.21338
lHand;TestUser_03;CircleWalk;0.26361;-0.141674;0.823384;0.244242;0.471538;-0.84263;-0.089287;1;2;3;7;8;9;0.958903;4.21338
rHand;TestUser_03;CircleWalk;-0.352812;-0.0709593;0.793698;0.0407071;-0.414513;0.90238;0.110604;1;2;3;7;8;9;0.958903;4.21338
lFoot;TestUser_03;CircleWalk;0.137073;0.0512859;0.0821563;-0.970483;-0.0363147;-0.0854905;0.222566;1;2;3;7;8;9;0.958903;4.21338
rFoot;TestUser_03;CircleWalk;-0.0208726;0.0298579;0.0759982;0.916508;-0.328355;0.0555161;-0.221617;1;2;3;7;8;9;0.958903;4.21338
head;TestUser_03;CircleWalk;-0.0502723;-0.0216471;1.57552;0.700805;-0.0805154;-0.0649799;0.70581;1;2;3;7;8;9;0.958903;4.2305
hip;TestUser_03;CircleWalk;-0.00145875;0.0320462;0.919705;0.596159;-0.0956855;-0.0793841;0.793182;1;2;3;7;8;9;0.958903;4.2305
lHand;TestUser_03;CircleWalk;0.259386;-0.143887;0.823467;0.251287;0.470762;-0.840223;-0.0962483;1;2;3;7;8;9;0.958903;4.2305
rHand;TestUser_03;CircleWalk;-0.355233;-0.0699473;0.793761;0.0378662;-0.415241;0.901322;0.117301;1;2;3;7;8;9;0.958903;4.2305
lFoot;TestUser_03;CircleWalk;0.137128;0.050597;0.0845375;-0.967936;-0.0344756;-0.0902567;0.231872;1;2;3;7;8;9;0.958903;4.2305
rFoot;TestUser_03;CircleWalk;-0.0230812;0.0297652;0.075833;0.918917;-0.322509;0.0442057;-0.222766;1;2;3;7;8;9;0.958903;4.2305
head;TestUser_03;CircleWalk;-0.0525146;-0.0219689;1.57532;0.700307;-0.0839783;-0.0685935;0.705558;1;2;3;7;8;9;0.958903;4.24694
hip;TestUser_03;CircleWalk;-0.00211993;0.0321879;0.920169;0.598935;-0.0954905;-0.0867312;0.79034;1;2;3;7;8;9;0.958903;4.24694
lHand;TestUser_03;CircleWalk;0.254916;-0.145854;0.824234;0.260115;0.468912;-0.837713;-0.103437;1;2;3;7;8;9;0.958903;4.24694
rHand;TestUser_03;CircleWalk;-0.357913;-0.0691824;0.794043;0.0347911;-0.415972;0.900301;0.12335;1;2;3;7;8;9;0.958903;4.24694
lFoot;TestUser_03;CircleWalk;0.137181;0.0496026;0.0870779;-0.965569;-0.0312903;-0.0942491;0.240445;1;2;3;7;8;9;0.958903;4.24694
rFoot;TestUser_03;CircleWalk;-0.0251416;0.0321768;0.0749004;0.924393;-0.308347;0.0382177;-0.221265;1;2;3;7;8;9;0.958903;4.24694
head;TestUser_03;CircleWalk;-0.0547883;-0.0223377;1.57476;0.699558;-0.0881198;-0.0716796;0.70549;1;2;3;7;8;9;0.958903;4.26349
hip;TestUser_03;CircleWalk;-0.00285211;0.0334575;0.92045;0.602998;-0.0950154;-0.0920026;0.786703;1;2;3;7;8;9;0.958903;4.26349
lHand;TestUser_03;CircleWalk;0.25009;-0.147483;0.825223;0.268694;0.466513;-0.835579;-0.109442;1;2;3;7;8;9;0.958903;4.26349
rHand;TestUser_03;CircleWalk;-0.361023;-0.0689729;0.79442;0.0311832;-0.415539;0.899809;0.129221;1;2;3;7;8;9;0.958903;4.26349
lFoot;TestUser_03;CircleWalk;0.137541;0.0476782;0.0909786;-0.96249;-0.0272408;-0.101071;0.250312;1;2;3;7;8;9;0.958903;4.26349
rFoot;TestUser_03;CircleWalk;-0.0225875;0.0312019;0.0744912;0.922038;-0.315997;0.0458863;-0.218831;1;2;3;7;8;9;0.958903;4.26349
head;TestUser_03;CircleWalk;-0.0568788;-0.0226733;1.57422;0.698868;-0.0931075;-0.074431;0.705248;1;2;3;7;8;9;0.958903;4.28101
hip;TestUser_03;CircleWalk;-0.00350794;0.0352481;0.920401;0.60741;-0.0955914;-0.096574;0.782681;1;2;3;7;8;9;0.958903;4.28101
lHand;TestUser_03;CircleWalk;0.245877;-0.14898;0.825997;0.275495;0.464224;-0.833967;-0.114445;1;2;3;7;8;9;0.958903;4.28101
rHand;TestUser_03;CircleWalk;-0.363749;-0.0684955;0.794688;0.0276787;-0.413853;0.899723;0.13586;1;2;3;7;8;9;0.958903;4.28101
lFoot;TestUser_03;CircleWalk;0.137465;0.0459086;0.0946486;-0.959603;-0.0257419;-0.105785;0.259439;1;2;3;7;8;9;0.958903;4.28101
rFoot;TestUser_03;CircleWalk;-0.0211057;0.0300898;0.0744914;0.918571;-0.325546;0.0513746;-0.218191;1;2;3;7;8;9;0.958903;4.28101
head;TestUser_03;CircleWalk;-0.0588086;-0.023123;1.57378;0.698256;-0.0991595;-0.0768544;0.704769;1;2;3;7;8;9;0.958903;4.2969
hip;TestUser_03;CircleWalk;-0.00393397;0.0351157;0.919868;0.607456;-0.10061;-0.102682;0.781237;1;2;3;7;8;9;0.958903;4.2969
lHand;TestUser_03;CircleWalk;0.241883;-0.150403;0.826647;0.280566;0.462633;-0.832615;-0.118344;1;2;3;7;8;9;0.958903;4.2969
rHand;TestUser_03;CircleWalk;-0.367123;-0.0685476;0.794991;0.0245477;-0.409252;0.900669;0.143895;1;2;3;7;8;9;0.958903;4.2969
lFoot;TestUser_03;CircleWalk;0.137854;0.0421509;0.0996152;-0.957063;-0.024542;-0.110661;0.266799;1;2;3;7;8;9;0.958903;4.2969
rFoot;TestUser_03;CircleWalk;-0.021145;0.0296433;0.0737883;0.917849;-0.329683;0.0505594;-0.215189;1;2;3;7;8;9;0.958903;4.2969
head;TestUser_03;CircleWalk;-0.0606793;-0.0236929;1.57362;0.697942;-0.105584;-0.0795363;0.703849;1;2;3;7;8;9;0.958903;4.31361
hip;TestUser_03;CircleWalk;-0.00488018;0.0344611;0.918754;0.605999;-0.105411;-0.10937;0.780827;1;2;3;7;8;9;0.958903;4.31361
lHand;TestUser_03;CircleWalk;0.237833;-0.151877;0.826673;0.284041;0.462634;-0.830879;-0.122191;1;2;3;7;8;9;0.958903;4.31361
rHand;TestUser_03;CircleWalk;-0.370617;-0.0693042;0.795287;0.0232112;-0.402008;0.902339;0.153738;1;2;3;7;8;9;0.958903;4.31361
lFoot;TestUser_03;CircleWalk;0.140181;0.0389333;0.105882;-0.952789;-0.0142581;-0.120816;0.278195;1;2;3;7;8;9;0.958903;4.31361
rFoot;TestUser_03;CircleWalk;-0.0218651;0.0304653;0.0734204;0.92005;-0.324283;0.0495609;-0.214226;1;2;3;7;8;9;0.958903;4.31361
head;TestUser_03;CircleWalk;-0.0623978;-0.0243727;1.57371;0.697929;-0.112168;-0.0825315;0.702497;1;2;3;7;8;9;0.958903;4.33013
hip;TestUser_03;CircleWalk;-0.00668827;0.0318991;0.917057;0.598516;-0.110551;-0.114618;0.785124;1;2;3;7;8;9;0.958903;4.33013
lHand;TestUser_03;CircleWalk;0.234145;-0.153241;0.826119;0.285525;0.464299;-0.828925;-0.125644;1;2;3;7;8;9;0.958903;4.33013
rHand;TestUser_03;CircleWalk;-0.374231;-0.0699285;0.796204;0.0238774;-0.392504;0.904554;0.164783;1;2;3;7;8;9;0.958903;4.33013
lFoot;TestUser_03;CircleWalk;0.142045;0.03467;0.111734;-0.949969;-0.000427544;-0.126125;0.285748;1;2;3;7;8;9;0.958903;4.33013
rFoot;TestUser_03;CircleWalk;-0.021835;0.0307157;0.0736318;0.920284;-0.323104;0.0527172;-0.21425;1;2;3;7;8;9;0.958903;4.33013
head;TestUser_03;CircleWalk;-0.064135;-0.0250582;1.57375;0.697805;-0.118207;-0.0857969;0.701238;1;2;3;7;8;9;0.958903;4.34682
hip;TestUser_03;CircleWalk;-0.00840188;0.0301475;0.916461;0.59311;-0.114104;-0.118302;0.788166;1;2;3;7;8;9;0.958903;4.34682
lHand;TestUser_03;CircleWalk;0.23043;-0.154677;0.825236;0.286287;0.467093;-0.826399;-0.130109;1;2;3;7;8;9;0.958903;4.34682
rHand;TestUser_03;CircleWalk;-0.377603;-0.0709964;0.798125;0.0266984;-0.381565;0.907043;0.175978;1;2;3;7;8;9;0.958903;4.34682
lFoot;TestUser_03;CircleWalk;0.143505;0.0294962;0.118804;-0.945702;0.00594589;-0.133683;0.296211;1;2;3;7;8;9;0.958903;4.34682
rFoot;TestUser_03;CircleWalk;-0.02171;0.0304937;0.0734239;0.919559;-0.325296;0.0549959;-0.213468;1;2;3;7;8;9;0.958903;4.34682
head;TestUser_03;CircleWalk;-0.0658172;-0.0259;1.57397;0.698088;-0.123794;-0.089581;0.699516;1;2;3;7;8;9;0.958903;4.36337
hip;TestUser_03;CircleWalk;-0.00977429;0.0279693;0.916215;0.58788;-0.117382;-0.121042;0.791181;1;2;3;7;8;9;0.958903;4.36337
lHand;TestUser_03;CircleWalk;0.226656;-0.156066;0.824399;0.288363;0.469496;-0.823418;-0.135663;1;2;3;7;8;9;0.958903;4.36337
rHand;TestUser_03;CircleWalk;-0.3816;-0.0719071;0.800232;0.0288536;-0.371261;0.909124;0.186617;1;2;3;7;8;9;0.958903;4.36337
lFoot;TestUser_03;CircleWalk;0.146694;0.0238095;0.12496;-0.941803;0.0196348;-0.144162;0.303051;1;2;3;7;8;9;0.958903;4.36337
rFoot;TestUser_03;CircleWalk;-0.0215985;0.0308928;0.0733371;0.919544;-0.325647;0.0559601;-0.212749;1;2;3;7;8;9;0.958903;4.36337
head;TestUser_03;CircleWalk;-0.0674433;-0.0266232;1.5742;0.698527;-0.129095;-0.0936674;0.697582;1;2;3;7;8;9;0.958903;4.38002
hip;TestUser_03;CircleWalk;-0.0112078;0.0270211;0.91742;0.586193;-0.119312;-0.121203;0.792119;1;2;3;7;8;9;0.958903;4.38002
lHand;TestUser_03;CircleWalk;0.222848;-0.157381;0.823195;0.289433;0.47313;-0.819712;-0.143001;1;2;3;7;8;9;0.958903;4.38002
rHand;TestUser_03;CircleWalk;-0.38543;-0.0730348;0.80322;0.0330683;-0.358631;0.911883;0.196873;1;2;3;7;8;9;0.958903;4.38002
lFoot;TestUser_03;CircleWalk;0.150068;0.0173271;0.130964;-0.93812;0.0349604;-0.151832;0.309281;1;2;3;7;8;9;0.958903;4.38002
rFoot;TestUser_03;CircleWalk;-0.0217315;0.0309587;0.0732332;0.920165;-0.325192;0.0578684;-0.210233;1;2;3;7;8;9;0.958903;4.38002
head;TestUser_03;CircleWalk;-0.0689294;-0.0272966;1.5744;0.699061;-0.134587;-0.0979105;0.695423;1;2;3;7;8;9;0.958903;4.39688
hip;TestUser_03;CircleWalk;-0.012816;0.0275332;0.918334;0.588914;-0.120397;-0.124248;0.78946;1;2;3;7;8;9;0.958903;4.39688
lHand;TestUser_03;CircleWalk;0.219139;-0.158299;0.82166;0.289257;0.476793;-0.815869;-0.15283;1;2;3;7;8;9;0.958903;4.39688
rHand;TestUser_03;CircleWalk;-0.389205;-0.0745466;0.806829;0.0372764;-0.34684;0.914352;0.205606;1;2;3;7;8;9;0.958903;4.39688
lFoot;TestUser_03;CircleWalk;0.153448;0.0108958;0.136652;-0.934373;0.050802;-0.159102;0.314726;1;2;3;7;8;9;0.958903;4.39688
rFoot;TestUser_03;CircleWalk;-0.0219849;0.0312241;0.0728446;0.920639;-0.324703;0.0591293;-0.208558;1;2;3;7;8;9;0.958903;4.39688
head;TestUser_03;CircleWalk;-0.0702704;-0.0279142;1.57465;0.699546;-0.140296;-0.102152;0.693193;1;2;3;7;8;9;0.958903;4.4137
hip;TestUser_03;CircleWalk;-0.0141626;0.0275735;0.918718;0.591004;-0.122205;-0.128551;0.786927;1;2;3;7;8;9;0.958903;4.4137
lHand;TestUser_03;CircleWalk;0.215985;-0.159423;0.820466;0.28919;0.479469;-0.812702;-0.161229;1;2;3;7;8;9;0.958903;4.4137
rHand;TestUser_03;CircleWalk;-0.393265;-0.0759221;0.810654;0.0414156;-0.334806;0.916843;0.213514;1;2;3;7;8;9;0.958903;4.4137
lFoot;TestUser_03;CircleWalk;0.156566;0.002462;0.141084;-0.931744;0.0670597;-0.166105;0.315858;1;2;3;7;8;9;0.958903;4.4137
rFoot;TestUser_03;CircleWalk;-0.0221659;0.0314911;0.0727037;0.921183;-0.32404;0.0602778;-0.206848;1;2;3;7;8;9;0.958903;4.4137
head;TestUser_03;CircleWalk;-0.0714114;-0.0287147;1.57498;0.700038;-0.146141;-0.106416;0.690843;1;2;3;7;8;9;0.958903;4.43061
hip;TestUser_03;CircleWalk;-0.0152123;0.0272331;0.91913;0.593464;-0.125722;-0.135775;0.783301;1;2;3;7;8;9;0.958903;4.43061
lHand;TestUser_03;CircleWalk;0.212694;-0.160401;0.819345;0.288929;0.482217;-0.809262;-0.170533;1;2;3;7;8;9;0.958903;4.43061
rHand;TestUser_03;CircleWalk;-0.396995;-0.0773609;0.814474;0.0450112;-0.322081;0.919374;0.221334;1;2;3;7;8;9;0.958903;4.43061
lFoot;TestUser_03;CircleWalk;0.159922;-0.00797541;0.143717;-0.930009;0.0817709;-0.174453;0.312989;1;2;3;7;8;9;0.958903;4.43061
rFoot;TestUser_03;CircleWalk;-0.0222272;0.0316538;0.0724689;0.921708;-0.323494;0.0616593;-0.204946;1;2;3;7;8;9;0.958903;4.43061
head;TestUser_03;CircleWalk;-0.0725983;-0.0293522;1.57531;0.700394;-0.151801;-0.110897;0.688554;1;2;3;7;8;9;0.958903;4.44725
hip;TestUser_03;CircleWalk;-0.0165536;0.0262821;0.919441;0.592359;-0.129998;-0.142306;0.782279;1;2;3;7;8;9;0.958903;4.44725
lHand;TestUser_03;CircleWalk;0.209362;-0.160949;0.817797;0.287345;0.48492;-0.806121;-0.180153;1;2;3;7;8;9;0.958903;4.44725
rHand;TestUser_03;CircleWalk;-0.40102;-0.0788431;0.818325;0.0477581;-0.308687;0.921815;0.229542;1;2;3;7;8;9;0.958903;4.44725
lFoot;TestUser_03;CircleWalk;0.162179;-0.0201552;0.144499;-0.92901;0.0994522;-0.180103;0.307591;1;2;3;7;8;9;0.958903;4.44725
rFoot;TestUser_03;CircleWalk;-0.0222322;0.0316733;0.0721801;0.921911;-0.324212;0.0628411;-0.20253;1;2;3;7;8;9;0.958903;4.44725
head;TestUser_03;CircleWalk;-0.0737049;-0.0302556;1.57578;0.700652;-0.157199;-0.115561;0.68631;1;2;3;7;8;9;0.958903;4.46393
hip;TestUser_03;CircleWalk;-0.0174013;0.0243234;0.919417;0.590148;-0.134809;-0.148658;0.781955;1;2;3;7;8;9;0.958903;4.46393
lHand;TestUser_03;CircleWalk;0.206;-0.162197;0.81649;0.287204;0.487928;-0.802443;-0.188483;1;2;3;7;8;9;0.958903;4.46393
rHand;TestUser_03;CircleWalk;-0.404805;-0.0800831;0.821811;0.0499345;-0.295037;0.923929;0.238359;1;2;3;7;8;9;0.958903;4.46393
lFoot;TestUser_03;CircleWalk;0.165033;-0.0328697;0.145523;-0.926406;0.124401;-0.184831;0.303537;1;2;3;7;8;9;0.958903;4.46393
rFoot;TestUser_03;CircleWalk;-0.0223346;0.0318715;0.072004;0.922179;-0.324769;0.0635185;-0.200191;1;2;3;7;8;9;0.958903;4.46393
head;TestUser_03;CircleWalk;-0.0748063;-0.0310687;1.57626;0.700867;-0.161997;-0.120379;0.684143;1;2;3;7;8;9;0.958903;4.48029
hip;TestUser_03;CircleWalk;-0.0181632;0.0216793;0.919405;0.585637;-0.140643;-0.154326;0.783219;1;2;3;7;8;9;0.958903;4.48029
lHand;TestUser_03;CircleWalk;0.202704;-0.163135;0.815253;0.288454;0.491436;-0.797911;-0.196527;1;2;3;7;8;9;0.958903;4.48029
rHand;TestUser_03;CircleWalk;-0.408348;-0.0813625;0.825654;0.051123;-0.279691;0.926112;0.247944;1;2;3;7;8;9;0.958903;4.48029
lFoot;TestUser_03;CircleWalk;0.167805;-0.047968;0.144319;-0.923792;0.159116;-0.185017;0.295057;1;2;3;7;8;9;0.958903;4.48029
rFoot;TestUser_03;CircleWalk;-0.0223138;0.0320363;0.071801;0.922286;-0.325648;0.0646601;-0.19789;1;2;3;7;8;9;0.958903;4.48029
head;TestUser_03;CircleWalk;-0.0756827;-0.0320551;1.57684;0.700809;-0.166657;-0.125447;0.68217;1;2;3;7;8;9;0.958903;4.49681
hip;TestUser_03;CircleWalk;-0.0188433;0.0190844;0.919871;0.581336;-0.146722;-0.158332;0.784507;1;2;3;7;8;9;0.958903;4.49681
lHand;TestUser_03;CircleWalk;0.199497;-0.163952;0.813898;0.29007;0.495286;-0.793296;-0.203058;1;2;3;7;8;9;0.958903;4.49681
rHand;TestUser_03;CircleWalk;-0.412379;-0.0829137;0.829645;0.051957;-0.264028;0.928018;0.257629;1;2;3;7;8;9;0.958903;4.49681
lFoot;TestUser_03;CircleWalk;0.167563;-0.063134;0.142052;-0.923321;0.17737;-0.187452;0.284395;1;2;3;7;8;9;0.958903;4.49681
rFoot;TestUser_03;CircleWalk;-0.021939;0.0318028;0.0716977;0.920673;-0.330627;0.0665845;-0.196503;1;2;3;7;8;9;0.958903;4.49681
head;TestUser_03;CircleWalk;-0.076695;-0.0329822;1.57736;0.700576;-0.171015;-0.13051;0.680378;1;2;3;7;8;9;0.958903;4.5137
hip;TestUser_03;CircleWalk;-0.0194235;0.0170096;0.92024;0.579559;-0.152067;-0.163355;0.783774;1;2;3;7;8;9;0.958903;4.5137
lHand;TestUser_03;CircleWalk;0.196412;-0.164784;0.812804;0.291827;0.499375;-0.788773;-0.208086;1;2;3;7;8;9;0.958903;4.5137
rHand;TestUser_03;CircleWalk;-0.416578;-0.0840031;0.833825;0.053066;-0.24823;0.929678;0.266953;1;2;3;7;8;9;0.958903;4.5137
lFoot;TestUser_03;CircleWalk;0.166571;-0.0795913;0.138703;-0.922982;0.193186;-0.193806;0.270599;1;2;3;7;8;9;0.958903;4.5137
rFoot;TestUser_03;CircleWalk;-0.0219904;0.0319398;0.0717555;0.920088;-0.332766;0.0680838;-0.195113;1;2;3;7;8;9;0.958903;4.5137
head;TestUser_03;CircleWalk;-0.0777208;-0.0339304;1.57776;0.700244;-0.17524;-0.135583;0.678651;1;2;3;7;8;9;0.958903;4.53058
hip;TestUser_03;CircleWalk;-0.0200032;0.0154886;0.920875;0.57929;-0.1581;-0.169138;0.78155;1;2;3;7;8;9;0.958903;4.53058
lHand;TestUser_03;CircleWalk;0.193652;-0.165481;0.811743;0.294412;0.503266;-0.784112;-0.212637;1;2;3;7;8;9;0.958903;4.53058
rHand;TestUser_03;CircleWalk;-0.420284;-0.0852312;0.837951;0.054307;-0.233026;0.930939;0.275865;1;2;3;7;8;9;0.958903;4.53058
lFoot;TestUser_03;CircleWalk;0.165973;-0.0948935;0.136374;-0.921721;0.211202;-0.196823;0.259006;1;2;3;7;8;9;0.958903;4.53058
rFoot;TestUser_03;CircleWalk;-0.0218128;0.0319126;0.0717312;0.919591;-0.334228;0.0694949;-0.194461;1;2;3;7;8;9;0.958903;4.53058
head;TestUser_03;CircleWalk;-0.0787124;-0.0350365;1.57818;0.699655;-0.178915;-0.140471;0.677304;1;2;3;7;8;9;0.958903;4.54708
hip;TestUser_03;CircleWalk;-0.0204691;0.0140771;0.921471;0.579118;-0.164071;-0.175103;0.779129;1;2;3;7;8;9;0.958903;4.54708
lHand;TestUser_03;CircleWalk;0.191115;-0.166775;0.811177;0.297119;0.507273;-0.779384;-0.216694;1;2;3;7;8;9;0.958903;4.54708
rHand;TestUser_03;CircleWalk;-0.424793;-0.0866101;0.842229;0.0554565;-0.219285;0.931954;0.283373;1;2;3;7;8;9;0.958903;4.54708
lFoot;TestUser_03;CircleWalk;0.163304;-0.110588;0.132798;-0.922012;0.224025;-0.198876;0.245264;1;2;3;7;8;9;0.958903;4.54708
rFoot;TestUser_03;CircleWalk;-0.0218645;0.0319806;0.0715809;0.919367;-0.334951;0.0701118;-0.194053;1;2;3;7;8;9;0.958903;4.54708
head;TestUser_03;CircleWalk;-0.0799662;-0.0360058;1.57848;0.698955;-0.18247;-0.145243;0.676071;1;2;3;7;8;9;0.958903;4.56386
hip;TestUser_03;CircleWalk;-0.0209274;0.0127324;0.921826;0.578541;-0.169543;-0.180919;0.777055;1;2;3;7;8;9;0.958903;4.56386
lHand;TestUser_03;CircleWalk;0.188387;-0.167563;0.810263;0.299818;0.511061;-0.774584;-0.221237;1;2;3;7;8;9;0.958903;4.56386
rHand;TestUser_03;CircleWalk;-0.42951;-0.0879854;0.846751;0.0581557;-0.207472;0.932812;0.288852;1;2;3;7;8;9;0.958903;4.56386
lFoot;TestUser_03;CircleWalk;0.160394;-0.126505;0.13005;-0.9217;0.236546;-0.20245;0.231364;1;2;3;7;8;9;0.958903;4.56386
rFoot;TestUser_03;CircleWalk;-0.0217538;0.0320497;0.0715072;0.919149;-0.335754;0.070658;-0.1935;1;2;3;7;8;9;0.958903;4.56386
head;TestUser_03;CircleWalk;-0.0812443;-0.0370935;1.57868;0.698147;-0.185888;-0.149757;0.674989;1;2;3;7;8;9;0.958903;4.58272
hip;TestUser_03;CircleWalk;-0.0213502;0.010999;0.922109;0.577113;-0.174904;-0.186435;0.775623;1;2;3;7;8;9;0.958903;4.58272
lHand;TestUser_03;CircleWalk;0.185511;-0.168277;0.809571;0.302968;0.514713;-0.769579;-0.225895;1;2;3;7;8;9;0.958903;4.58272
rHand;TestUser_03;CircleWalk;-0.433777;-0.0896028;0.851179;0.0619149;-0.196212;0.933415;0.293945;1;2;3;7;8;9;0.958903;4.58272
lFoot;TestUser_03;CircleWalk;0.156207;-0.143027;0.126524;-0.92214;0.246169;-0.206453;0.21549;1;2;3;7;8;9;0.958903;4.58272
rFoot;TestUser_03;CircleWalk;-0.0216444;0.0320823;0.0716787;0.918746;-0.336911;0.0711071;-0.19324;1;2;3;7;8;9;0.958903;4.58272
head;TestUser_03;CircleWalk;-0.0826131;-0.0382536;1.57884;0.697263;-0.189138;-0.15396;0.674054;1;2;3;7;8;9;0.958903;4.59708
hip;TestUser_03;CircleWalk;-0.0218222;0.00918487;0.922257;0.575278;-0.180093;-0.192363;0.77435;1;2;3;7;8;9;0.958903;4.59708
lHand;TestUser_03;CircleWalk;0.182681;-0.169564;0.808826;0.306541;0.518666;-0.764045;-0.230768;1;2;3;7;8;9;0.958903;4.59708
rHand;TestUser_03;CircleWalk;-0.439124;-0.0913724;0.855544;0.0688026;-0.18819;0.93388;0.296173;1;2;3;7;8;9;0.958903;4.59708
lFoot;TestUser_03;CircleWalk;0.151303;-0.159583;0.122922;-0.922158;0.256018;-0.210645;0.199271;1;2;3;7;8;9;0.958903;4.59708
rFoot;TestUser_03;CircleWalk;-0.0216779;0.0320858;0.0715876;0.918384;-0.337958;0.0712615;-0.19307;1;2;3;7;8;9;0.958903;4.59708
head;TestUser_03;CircleWalk;-0.0841898;-0.0394682;1.57889;0.696278;-0.192469;-0.157977;0.673198;1;2;3;7;8;9;0.958903;4.61371
hip;TestUser_03;CircleWalk;-0.0220191;0.00700546;0.922203;0.573412;-0.185616;-0.198514;0.772876;1;2;3;7;8;9;0.958903;4.61371
lHand;TestUser_03;CircleWalk;0.179416;-0.170914;0.807982;0.310353;0.522455;-0.758294;-0.236034;1;2;3;7;8;9;0.958903;4.61371
rHand;TestUser_03;CircleWalk;-0.443771;-0.0929327;0.859931;0.0744613;-0.178239;0.934082;0.300294;1;2;3;7;8;9;0.958903;4.61371
lFoot;TestUser_03;CircleWalk;0.14535;-0.17613;0.11958;-0.922526;0.264407;-0.213374;0.183049;1;2;3;7;8;9;0.958903;4.61371
rFoot;TestUser_03;CircleWalk;-0.0214589;0.0319683;0.0716219;0.917742;-0.339502;0.0718421;-0.1932;1;2;3;7;8;9;0.958903;4.61371
head;TestUser_03;CircleWalk;-0.085817;-0.0407181;1.57891;0.695318;-0.195856;-0.161737;0.672321;1;2;3;7;8;9;0.958903;4.63072
hip;TestUser_03;CircleWalk;-0.022325;0.00495305;0.922166;0.571748;-0.190755;-0.204679;0.771248;1;2;3;7;8;9;0.958903;4.63072
lHand;TestUser_03;CircleWalk;0.176285;-0.172282;0.807044;0.314534;0.525576;-0.752541;-0.241908;1;2;3;7;8;9;0.958903;4.63072
rHand;TestUser_03;CircleWalk;-0.448264;-0.0946362;0.864407;0.0807501;-0.168878;0.934079;0.304067;1;2;3;7;8;9;0.958903;4.63072
lFoot;TestUser_03;CircleWalk;0.138113;-0.192268;0.11678;-0.922631;0.273826;-0.21442;0.166721;1;2;3;7;8;9;0.958903;4.63072
