tag;subject;activity;rawPosX;rawPosY;rawPosZ;desPosX;desPosY;desPosZ;finalPosX;finalPosY;finalPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;desRotX;desRotY;desRotZ;desRotW;finalRotX;finalRotY;finalRotZ;finalRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
head;Subject_3;Krieger_3;0.122033;0.086454;0.988754;0;0;0;0;0;0;0.588306;0.0201927;0.0919847;0.0201927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.26
hip;Subject_3;Krieger_3;0.188506;0.168557;0.967499;0;0;0;0;0;0;0.625868;0.0569575;0.0391419;0.0569575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.26
lForeArm;Subject_3;Krieger_3;0.606478;-0.147041;0.781386;0;0;0;0;0;0;0.300055;0.221829;-0.867539;0.221829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.26
rForeArm;Subject_3;Krieger_3;-0.0792294;-0.231101;0.969698;0;0;0;0;0;0;-0.327241;0.23161;-0.765364;0.23161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.26
lFoot;Subject_3;Krieger_3;0.839943;0.499313;0.212562;0;0;0;0;0;0;-0.974567;-0.104739;-0.0209534;-0.104739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.26
rFoot;Subject_3;Krieger_3;0.284215;0.789373;0.544162;0;0;0;0;0;0;-0.985383;0.0128128;0.0831165;0.0128128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.26
head;Subject_3;Krieger_3;0.122045;0.0863232;0.988763;0;0;0;0;0;0;0.588484;0.0201359;0.0918505;0.0201359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.27
hip;Subject_3;Krieger_3;0.188604;0.168598;0.967473;0;0;0;0;0;0;0.625628;0.0568369;0.0387808;0.0568369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.27
lForeArm;Subject_3;Krieger_3;0.606482;-0.147205;0.781352;0;0;0;0;0;0;0.299416;0.221844;-0.867828;0.221844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.27
rForeArm;Subject_3;Krieger_3;-0.0791793;-0.231088;0.969706;0;0;0;0;0;0;-0.326959;0.23168;-0.765509;0.23168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.27
lFoot;Subject_3;Krieger_3;0.839752;0.499552;0.212753;0;0;0;0;0;0;-0.974471;-0.105108;-0.0211573;-0.105108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.27
rFoot;Subject_3;Krieger_3;0.284961;0.789334;0.543828;0;0;0;0;0;0;-0.98537;0.0131166;0.0829817;0.0131166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.27
head;Subject_3;Krieger_3;0.12203;0.0862029;0.988776;0;0;0;0;0;0;0.588687;0.0199808;0.0917292;0.0199808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.28
hip;Subject_3;Krieger_3;0.188727;0.168614;0.967446;0;0;0;0;0;0;0.625514;0.0567052;0.0384617;0.0567052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.28
lForeArm;Subject_3;Krieger_3;0.606488;-0.147239;0.781341;0;0;0;0;0;0;0.298611;0.221971;-0.868071;0.221971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.28
rForeArm;Subject_3;Krieger_3;-0.0793534;-0.231112;0.969686;0;0;0;0;0;0;-0.326605;0.23171;-0.765736;0.23171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.28
lFoot;Subject_3;Krieger_3;0.839414;0.499991;0.213056;0;0;0;0;0;0;-0.974339;-0.10581;-0.0211195;-0.10581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.28
rFoot;Subject_3;Krieger_3;0.285453;0.789148;0.54384;0;0;0;0;0;0;-0.985341;0.0133086;0.0829406;0.0133086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.28
head;Subject_3;Krieger_3;0.121972;0.0861444;0.988788;0;0;0;0;0;0;0.589026;0.0198887;0.0915775;0.0198887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.29
hip;Subject_3;Krieger_3;0.188952;0.168641;0.967397;0;0;0;0;0;0;0.625316;0.05624;0.037731;0.05624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.29
lForeArm;Subject_3;Krieger_3;0.60632;-0.147416;0.781437;0;0;0;0;0;0;0.29809;0.222241;-0.868136;0.222241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.29
rForeArm;Subject_3;Krieger_3;-0.0794484;-0.231014;0.969701;0;0;0;0;0;0;-0.326577;0.231722;-0.765764;0.231722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.29
lFoot;Subject_3;Krieger_3;0.838939;0.500573;0.213563;0;0;0;0;0;0;-0.974199;-0.10644;-0.0212237;-0.10644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.29
rFoot;Subject_3;Krieger_3;0.285134;0.789121;0.544046;0;0;0;0;0;0;-0.985304;0.0136606;0.0831358;0.0136606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.29
head;Subject_3;Krieger_3;0.121828;0.086094;0.98881;0;0;0;0;0;0;0.589398;0.0198636;0.0915089;0.0198636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.3
hip;Subject_3;Krieger_3;0.189195;0.168497;0.967375;0;0;0;0;0;0;0.625248;0.0558409;0.0371116;0.0558409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.3
lForeArm;Subject_3;Krieger_3;0.606194;-0.147533;0.781513;0;0;0;0;0;0;0.297965;0.22264;-0.867913;0.22264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.3
rForeArm;Subject_3;Krieger_3;-0.0797704;-0.230863;0.969711;0;0;0;0;0;0;-0.326693;0.231621;-0.765813;0.231621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.3
lFoot;Subject_3;Krieger_3;0.838393;0.50124;0.214138;0;0;0;0;0;0;-0.973937;-0.107733;-0.0213207;-0.107733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.3
rFoot;Subject_3;Krieger_3;0.285893;0.789012;0.543806;0;0;0;0;0;0;-0.985246;0.0146251;0.0832071;0.0146251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.3
head;Subject_3;Krieger_3;0.121753;0.0859461;0.988832;0;0;0;0;0;0;0.589717;0.0198407;0.0913218;0.0198407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.31
hip;Subject_3;Krieger_3;0.189345;0.168477;0.967349;0;0;0;0;0;0;0.62521;0.0554954;0.0361971;0.0554954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.31
lForeArm;Subject_3;Krieger_3;0.606036;-0.147814;0.781582;0;0;0;0;0;0;0.298323;0.222972;-0.867489;0.222972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.31
rForeArm;Subject_3;Krieger_3;-0.0799182;-0.230874;0.969696;0;0;0;0;0;0;-0.326432;0.231321;-0.766022;0.231321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.31
lFoot;Subject_3;Krieger_3;0.837959;0.501889;0.21432;0;0;0;0;0;0;-0.973746;-0.108444;-0.0215895;-0.108444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.31
rFoot;Subject_3;Krieger_3;0.286864;0.788447;0.544114;0;0;0;0;0;0;-0.985149;0.0161476;0.0833448;0.0161476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.31
head;Subject_3;Krieger_3;0.121659;0.0858682;0.988851;0;0;0;0;0;0;0.590148;0.0198876;0.0911077;0.0198876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.33
hip;Subject_3;Krieger_3;0.189455;0.168332;0.967353;0;0;0;0;0;0;0.624866;0.055333;0.0353015;0.055333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.33
lForeArm;Subject_3;Krieger_3;0.605966;-0.148092;0.781584;0;0;0;0;0;0;0.298672;0.223317;-0.867114;0.223317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.33
rForeArm;Subject_3;Krieger_3;-0.0799521;-0.230886;0.96969;0;0;0;0;0;0;-0.326383;0.231097;-0.7662;0.231097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.33
lFoot;Subject_3;Krieger_3;0.837904;0.502049;0.214158;0;0;0;0;0;0;-0.973718;-0.1088;-0.0217375;-0.1088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.33
rFoot;Subject_3;Krieger_3;0.28845;0.787773;0.544252;0;0;0;0;0;0;-0.984805;0.0197273;0.08476;0.0197273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.33
head;Subject_3;Krieger_3;0.121567;0.0857455;0.988873;0;0;0;0;0;0;0.590745;0.0199005;0.0909749;0.0199005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.34
hip;Subject_3;Krieger_3;0.189429;0.167912;0.967431;0;0;0;0;0;0;0.624645;0.0560587;0.0345575;0.0560587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.34
lForeArm;Subject_3;Krieger_3;0.605882;-0.148429;0.781585;0;0;0;0;0;0;0.299085;0.223501;-0.866668;0.223501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.34
rForeArm;Subject_3;Krieger_3;-0.079648;-0.23083;0.969729;0;0;0;0;0;0;-0.326449;0.23098;-0.766397;0.23098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.34
lFoot;Subject_3;Krieger_3;0.837688;0.502297;0.21442;0;0;0;0;0;0;-0.973717;-0.109383;-0.0222183;-0.109383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.34
rFoot;Subject_3;Krieger_3;0.2915;0.786495;0.544475;0;0;0;0;0;0;-0.98438;0.0245472;0.0863226;0.0245472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.34
head;Subject_3;Krieger_3;0.121457;0.0856584;0.988894;0;0;0;0;0;0;0.591256;0.0197523;0.09084;0.0197523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.35
hip;Subject_3;Krieger_3;0.189494;0.167619;0.967469;0;0;0;0;0;0;0.624631;0.0564077;0.0337643;0.0564077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.35
lForeArm;Subject_3;Krieger_3;0.60567;-0.148805;0.781678;0;0;0;0;0;0;0.29932;0.223566;-0.866345;0.223566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.35
rForeArm;Subject_3;Krieger_3;-0.0797555;-0.230673;0.969757;0;0;0;0;0;0;-0.326455;0.230861;-0.766647;0.230861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.35
lFoot;Subject_3;Krieger_3;0.836785;0.503627;0.214827;0;0;0;0;0;0;-0.973384;-0.111953;-0.0223852;-0.111953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.35
rFoot;Subject_3;Krieger_3;0.294325;0.785472;0.544432;0;0;0;0;0;0;-0.984032;0.0271921;0.0872065;0.0271921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.35
head;Subject_3;Krieger_3;0.121321;0.0855786;0.988917;0;0;0;0;0;0;0.591723;0.0196634;0.0906433;0.0196634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.36
hip;Subject_3;Krieger_3;0.189394;0.167991;0.967424;0;0;0;0;0;0;0.626362;0.0569985;0.03156;0.0569985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.36
lForeArm;Subject_3;Krieger_3;0.605426;-0.149117;0.781808;0;0;0;0;0;0;0.2992;0.223567;-0.866081;0.223567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.36
rForeArm;Subject_3;Krieger_3;-0.079916;-0.230415;0.969805;0;0;0;0;0;0;-0.326009;0.230854;-0.76715;0.230854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.36
lFoot;Subject_3;Krieger_3;0.835693;0.505242;0.215287;0;0;0;0;0;0;-0.972891;-0.115173;-0.0221086;-0.115173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.36
rFoot;Subject_3;Krieger_3;0.297966;0.783833;0.544813;0;0;0;0;0;0;-0.983696;0.0294904;0.0877106;0.0294904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.36
head;Subject_3;Krieger_3;0.121119;0.0854322;0.988955;0;0;0;0;0;0;0.592147;0.0197019;0.0903742;0.0197019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.37
hip;Subject_3;Krieger_3;0.189715;0.168664;0.967244;0;0;0;0;0;0;0.629011;0.0560009;0.0282153;0.0560009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.37
lForeArm;Subject_3;Krieger_3;0.605024;-0.149621;0.782023;0;0;0;0;0;0;0.298825;0.223523;-0.866037;0.223523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.37
rForeArm;Subject_3;Krieger_3;-0.0801608;-0.230269;0.96982;0;0;0;0;0;0;-0.325633;0.230896;-0.767627;0.230896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.37
lFoot;Subject_3;Krieger_3;0.834759;0.506492;0.21597;0;0;0;0;0;0;-0.97248;-0.117543;-0.0224821;-0.117543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.37
rFoot;Subject_3;Krieger_3;0.297187;0.782053;0.54779;0;0;0;0;0;0;-0.983429;0.0286675;0.0889356;0.0286675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.37
head;Subject_3;Krieger_3;0.121034;0.0853722;0.98897;0;0;0;0;0;0;0.592459;0.0196205;0.0899059;0.0196205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.38
hip;Subject_3;Krieger_3;0.190078;0.168899;0.967132;0;0;0;0;0;0;0.631789;0.0543253;0.0248396;0.0543253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.38
lForeArm;Subject_3;Krieger_3;0.604801;-0.149794;0.782162;0;0;0;0;0;0;0.298412;0.223275;-0.866065;0.223275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.38
rForeArm;Subject_3;Krieger_3;-0.0802593;-0.229563;0.969979;0;0;0;0;0;0;-0.325124;0.231188;-0.768272;0.231188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.38
lFoot;Subject_3;Krieger_3;0.834082;0.507512;0.216192;0;0;0;0;0;0;-0.972167;-0.11853;-0.0228229;-0.11853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.38
rFoot;Subject_3;Krieger_3;0.29689;0.780666;0.549925;0;0;0;0;0;0;-0.983068;0.0286165;0.090434;0.0286165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.38
head;Subject_3;Krieger_3;0.120934;0.0852261;0.988995;0;0;0;0;0;0;0.592707;0.0195331;0.0893589;0.0195331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.39
hip;Subject_3;Krieger_3;0.190802;0.169676;0.966853;0;0;0;0;0;0;0.634972;0.0515709;0.0201912;0.0515709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.39
lForeArm;Subject_3;Krieger_3;0.604536;-0.150229;0.782284;0;0;0;0;0;0;0.29852;0.223377;-0.865865;0.223377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.39
rForeArm;Subject_3;Krieger_3;-0.0803442;-0.229281;0.970039;0;0;0;0;0;0;-0.324529;0.231442;-0.768973;0.231442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.39
lFoot;Subject_3;Krieger_3;0.833724;0.508151;0.216072;0;0;0;0;0;0;-0.971874;-0.119548;-0.0231661;-0.119548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.39
rFoot;Subject_3;Krieger_3;0.297511;0.778236;0.553024;0;0;0;0;0;0;-0.98253;0.0281473;0.0921131;0.0281473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.39
head;Subject_3;Krieger_3;0.120864;0.0850276;0.989021;0;0;0;0;0;0;0.592941;0.019545;0.088692;0.019545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.4
hip;Subject_3;Krieger_3;0.191736;0.169716;0.966661;0;0;0;0;0;0;0.636176;0.0495014;0.0161445;0.0495014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.4
lForeArm;Subject_3;Krieger_3;0.604223;-0.150458;0.782481;0;0;0;0;0;0;0.299023;0.223255;-0.865642;0.223255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.4
rForeArm;Subject_3;Krieger_3;-0.0803559;-0.228809;0.970149;0;0;0;0;0;0;-0.324055;0.231617;-0.769654;0.231617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.4
lFoot;Subject_3;Krieger_3;0.833617;0.508361;0.21599;0;0;0;0;0;0;-0.971895;-0.11932;-0.0234607;-0.11932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.4
rFoot;Subject_3;Krieger_3;0.299307;0.776104;0.555048;0;0;0;0;0;0;-0.981982;0.0280784;0.093594;0.0280784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.4
head;Subject_3;Krieger_3;0.120756;0.0848657;0.989048;0;0;0;0;0;0;0.593059;0.0193701;0.0879255;0.0193701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.41
hip;Subject_3;Krieger_3;0.191881;0.170001;0.966582;0;0;0;0;0;0;0.636372;0.0488675;0.012643;0.0488675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.41
lForeArm;Subject_3;Krieger_3;0.603829;-0.150711;0.782736;0;0;0;0;0;0;0.299526;0.223621;-0.865196;0.223621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.41
rForeArm;Subject_3;Krieger_3;-0.080628;-0.228308;0.970245;0;0;0;0;0;0;-0.323789;0.231622;-0.770331;0.231622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.41
lFoot;Subject_3;Krieger_3;0.833382;0.508641;0.216239;0;0;0;0;0;0;-0.971848;-0.118729;-0.0244876;-0.118729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.41
rFoot;Subject_3;Krieger_3;0.298891;0.773828;0.558439;0;0;0;0;0;0;-0.981318;0.0261713;0.0955441;0.0261713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.41
head;Subject_3;Krieger_3;0.120632;0.08474;0.989074;0;0;0;0;0;0;0.593111;0.019096;0.0871006;0.019096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.42
hip;Subject_3;Krieger_3;0.191816;0.170384;0.966528;0;0;0;0;0;0;0.636496;0.0490556;0.00947514;0.0490556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.42
lForeArm;Subject_3;Krieger_3;0.603294;-0.150871;0.783118;0;0;0;0;0;0;0.299961;0.224024;-0.864657;0.224024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.42
rForeArm;Subject_3;Krieger_3;-0.0810452;-0.227536;0.970391;0;0;0;0;0;0;-0.323162;0.231411;-0.771199;0.231411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.42
lFoot;Subject_3;Krieger_3;0.83254;0.509615;0.217186;0;0;0;0;0;0;-0.971411;-0.120296;-0.0255783;-0.120296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.42
rFoot;Subject_3;Krieger_3;0.302516;0.771636;0.559519;0;0;0;0;0;0;-0.9805;0.0267383;0.0967627;0.0267383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.42
head;Subject_3;Krieger_3;0.120492;0.0845914;0.989104;0;0;0;0;0;0;0.593135;0.0186947;0.0862153;0.0186947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.44
hip;Subject_3;Krieger_3;0.192193;0.170583;0.966418;0;0;0;0;0;0;0.637314;0.0485949;0.00570461;0.0485949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.44
lForeArm;Subject_3;Krieger_3;0.602737;-0.151253;0.783474;0;0;0;0;0;0;0.300003;0.223525;-0.864425;0.223525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.44
rForeArm;Subject_3;Krieger_3;-0.0816838;-0.226747;0.970522;0;0;0;0;0;0;-0.322587;0.231131;-0.772056;0.231131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.44
lFoot;Subject_3;Krieger_3;0.831667;0.5105;0.218448;0;0;0;0;0;0;-0.970856;-0.122253;-0.0271937;-0.122253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.44
rFoot;Subject_3;Krieger_3;0.310554;0.77052;0.556646;0;0;0;0;0;0;-0.979326;0.0311144;0.0972889;0.0311144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.44
head;Subject_3;Krieger_3;0.120401;0.0843376;0.989136;0;0;0;0;0;0;0.593055;0.0182945;0.0852225;0.0182945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.45
hip;Subject_3;Krieger_3;0.192653;0.171411;0.96618;0;0;0;0;0;0;0.638507;0.0469426;0.00129761;0.0469426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.45
lForeArm;Subject_3;Krieger_3;0.60207;-0.151894;0.783862;0;0;0;0;0;0;0.300622;0.223462;-0.863611;0.223462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.45
rForeArm;Subject_3;Krieger_3;-0.0822029;-0.226143;0.970619;0;0;0;0;0;0;-0.322228;0.230776;-0.772792;0.230776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.45
lFoot;Subject_3;Krieger_3;0.830215;0.512078;0.22027;0;0;0;0;0;0;-0.969989;-0.125018;-0.0276999;-0.125018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.45
rFoot;Subject_3;Krieger_3;0.31844;0.769325;0.553836;0;0;0;0;0;0;-0.977872;0.0370886;0.0979098;0.0370886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.45
head;Subject_3;Krieger_3;0.120288;0.0841611;0.989165;0;0;0;0;0;0;0.592836;0.0179173;0.0841365;0.0179173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.46
hip;Subject_3;Krieger_3;0.193698;0.172771;0.965728;0;0;0;0;0;0;0.641257;0.0427496;-0.00466685;0.0427496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.46
lForeArm;Subject_3;Krieger_3;0.60126;-0.152452;0.784376;0;0;0;0;0;0;0.301994;0.223703;-0.862237;0.223703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.46
rForeArm;Subject_3;Krieger_3;-0.082711;-0.225244;0.970785;0;0;0;0;0;0;-0.321948;0.230352;-0.773489;0.230352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.46
lFoot;Subject_3;Krieger_3;0.828758;0.513565;0.222288;0;0;0;0;0;0;-0.968984;-0.128286;-0.0278356;-0.128286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.46
rFoot;Subject_3;Krieger_3;0.324603;0.767747;0.552447;0;0;0;0;0;0;-0.976202;0.0415551;0.0975143;0.0415551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.46
head;Subject_3;Krieger_3;0.120237;0.083932;0.989191;0;0;0;0;0;0;0.592563;0.0175251;0.0828963;0.0175251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.47
hip;Subject_3;Krieger_3;0.195189;0.173719;0.965258;0;0;0;0;0;0;0.644648;0.0376766;-0.0105908;0.0376766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.47
lForeArm;Subject_3;Krieger_3;0.600568;-0.153166;0.784766;0;0;0;0;0;0;0.303734;0.224222;-0.860528;0.224222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2311.47
